index,nutrient_sums,suitable_combinations
10,"鸡蛋: 9.6克,甘蓝菜: 289.1克,牛肉(瘦): 112.7克,精盐: 0.7克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 385.841 within (266.6666666666667, 666.6666666666666),蛋白质(克): 32.137 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.43262符合,烟酸(毫克): 10.010299999999999 within (5.0, 11.666666666666666),铁(毫克): 9.1656 within (4.0, 14.0),维生素C(毫克): 219.716 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.5864800000000001 within (1.5, 3.6666666666666665),锌(毫克): 8.051549999999999 within (4.0, 13.333333333333334),维生素A(微克): 871.3743000000002 within (256.6666666666667, 1000.0),铜(毫克): 0.51521 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 635.6239999999999符合,磷(毫克): 351.024 within (240.0, 1166.6666666666667),钠(毫克): 494.2387符合, NO: 硫胺素(毫克): 0.14727不合适,镁(毫克): 76.69899999999998不合适,脂肪(克): 5.5923 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 4.6256 not (8.333333333333334, 10.0),维生素E(毫克): 3.76705 not (4.666666666666667, 233.33333333333334),硒(微克): 15.817570000000002 not (20.0, 133.33333333333334)"
11,"黑米: 128.9克,大米: 19.1克,参鱼[蓝圆参，边鱼]: 120.7克,精盐: 0.9克,花生油: 2.1克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.5111600000000001符合,蛋白质(克): 35.70861000000001 within (21.666666666666668, 35.833333333333336),铁(毫克): 4.457700000000001 within (4.0, 14.0),锰(毫克): 2.4970700000000003 within (1.5, 3.6666666666666665),锌(毫克): 6.1579500000000005 within (4.0, 13.333333333333334),铜(毫克): 0.35154 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 606.0619999999999符合,磷(毫克): 710.3640000000001 within (240.0, 1166.6666666666667),钠(毫克): 461.70660000000004符合,硒(微克): 34.176030000000004 within (20.0, 133.33333333333334), NO: 钙(毫克): 84.02199999999999 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.309508不合适,镁(毫克): 232.43800000000005不合适,脂肪(克): 9.534980000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 14.833900000000002 not (5.0, 11.666666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 5.027100000000001 not (8.333333333333334, 10.0),维生素E(毫克): 1.7582700000000002 not (4.666666666666667, 233.33333333333334),维生素A(微克): 1.207 not (256.6666666666667, 1000.0)"
12,"鸡腿: 27.1克,黄瓜: 126.1克,胡萝卜: 61.5克,黄豆芽: 170.8克,面条均值: 140.8克,花生酱: 13.7克,海鲜酱汁: 70.5克,精盐: 0.7克,花生油: 1.3克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.462327符合,蛋白质(克): 28.378850000000003 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.506878符合,脂肪(克): 18.47736 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.448973 within (5.0, 11.666666666666666),铁(毫克): 9.29323 within (4.0, 14.0),锰(毫克): 2.1726840000000003 within (1.5, 3.6666666666666665),膳食纤维(克): 8.4259 within (8.333333333333334, 10.0),锌(毫克): 4.27812 within (4.0, 13.333333333333334),铜(毫克): 0.737066 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 492.204 within (240.0, 1166.6666666666667),硒(微克): 23.45678 within (20.0, 133.33333333333334), NO: 钙(毫克): 125.50200000000001 not (266.6666666666667, 666.6666666666666),镁(毫克): 143.604不合适,维生素C(毫克): 21.105300000000003 not (33.333333333333336, 666.6666666666666),维生素E(毫克): 3.6794900000000004 not (4.666666666666667, 233.33333333333334),维生素A(微克): 3143.7115 not (256.6666666666667, 1000.0),钾(毫克): 1008.678不合适,钠(毫克): 1848.5085不合适"
13,"鳜鱼[桂鱼，花鲫鱼]: 475.1克,姜: 29.8克,大葱: 48.4克,甜椒[灯笼椒，柿子椒]: 40.5克,酱油: 40.1克,花生油: 70.3克,精盐: 1.4克"," (18, 30)_男_低,YES: 钙(毫克): 342.62600000000003 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.421569符合,铁(毫克): 8.016029999999999 within (4.0, 14.0),维生素C(毫克): 38.580000000000005 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.5564 within (1.5, 3.6666666666666665),维生素E(毫克): 34.085699999999996 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.888470000000001 within (4.0, 13.333333333333334),铜(毫克): 0.715841 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1113.1480000000001 within (240.0, 1166.6666666666667),硒(微克): 126.88136000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.144492不合适,蛋白质(克): 98.9671 not (21.666666666666668, 35.833333333333336),镁(毫克): 192.263不合适,脂肪(克): 90.79341 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 30.009828000000002 not (5.0, 11.666666666666666),膳食纤维(克): 2.2013 not (8.333333333333334, 10.0),维生素A(微克): 84.93700000000001 not (256.6666666666667, 1000.0),钾(毫克): 1796.807不合适,钠(毫克): 3621.6530000000002不合适"
14,"猪大排: 101.3克,大白菜: 52.6克,药草新鲜均值: 156.5克,红萝卜: 71.0克,南瓜: 51.6克,陈皮: 10.8克,蜜枣: 5.3克,咸鸭蛋: 0.0克,无花果: 3.6克,精盐: 0.7克,花生油: 0.7克"," (18, 30)_男_低,YES: 钙(毫克): 343.123 within (266.6666666666667, 666.6666666666666),蛋白质(克): 26.0783 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4436符合,镁(毫克): 109.185符合,脂肪(克): 22.957099999999997 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.819099999999998 within (5.0, 11.666666666666666),铁(毫克): 10.9037 within (4.0, 14.0),维生素C(毫克): 250.618 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.8400299999999998 within (1.5, 3.6666666666666665),膳食纤维(克): 9.8448 within (8.333333333333334, 10.0),维生素E(毫克): 5.53223 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.05797 within (4.0, 13.333333333333334),铜(毫克): 0.541722 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 275.009 within (240.0, 1166.6666666666667),钠(毫克): 504.2092999999999符合, NO: 硫胺素(毫克): 1.17605不合适,维生素A(微克): 2044.1078000000002 not (256.6666666666667, 1000.0),钾(毫克): 1577.1439999999998不合适,硒(微克): 11.875259999999999 not (20.0, 133.33333333333334)"
15,"鸡蛋: 200.0克,山药: 72.1克,大白菜(青白口): 158.0克,精盐: 0.4克,花生油: 0.7克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44765符合,蛋白质(克): 35.5894 within (21.666666666666668, 35.833333333333336),脂肪(克): 19.178300000000004 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.1886 within (4.0, 14.0),维生素C(毫克): 47.845 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 4.716259999999999 within (4.666666666666667, 233.33333333333334),维生素A(微克): 518.3894 within (256.6666666666667, 1000.0),铜(毫克): 0.53785 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 603.836符合,磷(毫克): 328.85900000000004 within (240.0, 1166.6666666666667),钠(毫克): 510.15109999999993符合,硒(微克): 29.69675 within (20.0, 133.33333333333334), NO: 钙(毫克): 179.008 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.8050800000000001不合适,镁(毫克): 48.662000000000006不合适,烟酸(毫克): 1.2483000000000002 not (5.0, 11.666666666666666),锰(毫克): 0.42279 not (1.5, 3.6666666666666665),膳食纤维(克): 2.4314 not (8.333333333333334, 10.0),锌(毫克): 3.36279 not (4.0, 13.333333333333334)"
16,"面包(白色): 200.0克,酸奶: 78.5克,草莓: 81.7克,茶(绿色): 2.0克,绵白糖: 3.0克,精盐: 2.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 394.562 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 10.038962000000001 within (5.0, 11.666666666666666),铁(毫克): 7.95337 within (4.0, 14.0),维生素C(毫克): 48.8246 within (33.333333333333336, 666.6666666666666),铜(毫克): 0.2712460000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 282.723 within (240.0, 1166.6666666666667),硒(微克): 45.70055000000001 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.1092980000000001不合适,蛋白质(克): 20.21729 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6228840000000001不合适,镁(毫克): 66.20100000000001不合适,脂肪(克): 11.0226 not (15.933333333333332, 23.900000000000002),锰(毫克): 1.421542 not (1.5, 3.6666666666666665),膳食纤维(克): 7.034000000000001 not (8.333333333333334, 10.0),维生素E(毫克): 1.61233 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.0271299999999997 not (4.0, 13.333333333333334),维生素A(微克): 23.9512 not (256.6666666666667, 1000.0),钾(毫克): 495.27099999999996不合适,钠(毫克): 1798.43不合适"
17,"大葱: 80.8克,香菜[芫荽]: 100.0克,洋葱[葱头]: 80.1克,生抽: 200.0克,芝麻油: 15.0克,精盐: 1.7克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.42202700000000004符合,镁(毫克): 114.846符合,铁(毫克): 9.380809999999999 within (4.0, 14.0),维生素C(毫克): 67.6634 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 11.33792 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.47575900000000004 within (0.26666666666666666, 2.6666666666666665), NO: 硫胺素(毫克): 0.141086不合适,钙(毫克): 176.57899999999998 not (266.6666666666667, 666.6666666666666),蛋白质(克): 13.6547 not (21.666666666666668, 35.833333333333336),脂肪(克): 15.8775 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 4.856916 not (5.0, 11.666666666666666),锰(毫克): 1.308499 not (1.5, 3.6666666666666665),膳食纤维(克): 3.6121 not (8.333333333333334, 10.0),锌(毫克): 1.83895 not (4.0, 13.333333333333334),维生素A(微克): 201.56060000000002 not (256.6666666666667, 1000.0),钾(毫克): 1189.536不合适,磷(毫克): 221.533 not (240.0, 1166.6666666666667),钠(毫克): 13494.0344不合适,硒(微克): 4.08886 not (20.0, 133.33333333333334)"
18,"羊排: 169.6克,花椒: 8.9克,姜: 74.4克,萝卜: 224.7克,粉丝: 33.9克,蒜苗: 0.3克,香菜: 23.8克,精盐: 0.6克,花生油: 1.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44074符合,蛋白质(克): 35.328500000000005 within (21.666666666666668, 35.833333333333336),镁(毫克): 107.833符合,脂肪(克): 23.147999999999996 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 9.5899 within (5.0, 11.666666666666666),铁(毫克): 8.0759 within (4.0, 14.0),维生素C(毫克): 61.69199999999999 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.101308 within (1.5, 3.6666666666666665),膳食纤维(克): 9.271600000000001 within (8.333333333333334, 10.0),锌(毫克): 7.0014 within (4.0, 13.333333333333334),铜(毫克): 0.45535500000000007 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 408.05799999999994 within (240.0, 1166.6666666666667),钠(毫克): 528.4011999999999符合, NO: 钙(毫克): 204.69500000000002 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.67714不合适,维生素E(毫克): 2.0878699999999997 not (4.666666666666667, 233.33333333333334),维生素A(微克): 93.772 not (256.6666666666667, 1000.0),钾(毫克): 1111.5430000000003不合适,硒(微克): 5.823450000000001 not (20.0, 133.33333333333334)"
19,"土豆: 108.4克,鸡蛋: 128.4克,腊肉(培根): 18.7克,洋葱: 70.0克,蟹肉: 78.4克,精盐: 0.3克,花生油: 1.8克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.45198符合,钙(毫克): 278.436 within (266.6666666666667, 666.6666666666666),蛋白质(克): 33.279700000000005 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.50007符合,脂肪(克): 16.008 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.7431 within (5.0, 11.666666666666666),铁(毫克): 5.4974 within (4.0, 14.0),维生素C(毫克): 34.448 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 5.435650000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.05006 within (4.0, 13.333333333333334),维生素A(微克): 301.20120000000003 within (256.6666666666667, 1000.0),铜(毫克): 1.40143 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 398.142 within (240.0, 1166.6666666666667),钠(毫克): 513.8232符合,硒(微克): 46.74678 within (20.0, 133.33333333333334), NO: 镁(毫克): 77.519不合适,锰(毫克): 0.5526200000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 1.9487999999999999 not (8.333333333333334, 10.0),钾(毫克): 893.4780000000002不合适"
20,"胡萝卜: 3.3克,豆腐皮: 55.4克,菠菜: 17.4克,山药: 42.1克,粉丝: 12.4克,鸡蛋: 68.1克,小麦粉(标准粉): 20.0克,精盐: 3.5克,五香粉: 5.5克,芝麻油: 6.6克,生抽: 3.3克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.42802999999999997符合,核黄素(毫克): 0.42125000000000007符合,镁(毫克): 108.29499999999999符合,脂肪(克): 23.47748 within (15.933333333333332, 23.900000000000002),铁(毫克): 13.325239999999999 within (4.0, 14.0),锰(毫克): 2.5835769999999996 within (1.5, 3.6666666666666665),维生素E(毫克): 18.568529999999996 within (4.666666666666667, 233.33333333333334),维生素A(微克): 831.6522 within (256.6666666666667, 1000.0),铜(毫克): 1.4275250000000002 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 713.741符合,磷(毫克): 334.122 within (240.0, 1166.6666666666667), NO: 钙(毫克): 149.34199999999998 not (266.6666666666667, 666.6666666666666),蛋白质(克): 40.80403 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 1.819655 not (5.0, 11.666666666666666),维生素C(毫克): 7.189100000000001 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.0233000000000003 not (8.333333333333334, 10.0),锌(毫克): 3.623049999999999 not (4.0, 13.333333333333334),钠(毫克): 1708.5445000000002不合适,硒(微克): 13.311839999999997 not (20.0, 133.33333333333334)"
