index,nutrient_sums,suitable_combinations
10,"鸡蛋: 44.4克,甘蓝菜: 282.6克,牛肉(瘦): 106.5克,精盐: 0.5克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 396.527 within (266.6666666666667, 666.6666666666666),蛋白质(克): 35.331 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.51267符合,烟酸(毫克): 9.6243 within (5.0, 11.666666666666666),铁(毫克): 9.585 within (4.0, 14.0),维生素C(毫克): 214.776 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.56619 within (1.5, 3.6666666666666665),维生素E(毫克): 4.743869999999999 within (4.666666666666667, 233.33333333333334),锌(毫克): 8.124150000000002 within (4.0, 13.333333333333334),维生素A(微克): 933.4998 within (256.6666666666667, 1000.0),铜(毫克): 0.55156 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 664.83符合,磷(毫克): 382.5 within (240.0, 1166.6666666666667),钠(毫克): 454.808符合,硒(微克): 20.09459 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.17991000000000001不合适,镁(毫克): 77.72300000000001不合适,脂肪(克): 9.4851 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 4.5216 not (8.333333333333334, 10.0)"
11,"黑米: 100.0克,大米: 25.4克,参鱼[蓝圆参，边鱼]: 83.0克,精盐: 1.0克,花生油: 1.8克"," (18, 30)_男_低,YES: 蛋白质(克): 26.43394 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 11.2944 within (5.0, 11.666666666666666),锰(毫克): 2.04974 within (1.5, 3.6666666666666665),锌(毫克): 4.811179999999999 within (4.0, 13.333333333333334),铜(毫克): 0.27333999999999997 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 542.232 within (240.0, 1166.6666666666667),钠(毫克): 468.255符合,硒(微克): 23.8687 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.39758000000000004不合适,钙(毫克): 60.372 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.233492不合适,镁(毫克): 180.846不合适,脂肪(克): 7.26752 not (15.933333333333332, 23.900000000000002),铁(毫克): 3.3594 not (4.0, 14.0),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 3.9 not (8.333333333333334, 10.0),维生素E(毫克): 1.38378 not (4.666666666666667, 233.33333333333334),维生素A(微克): 0.83 not (256.6666666666667, 1000.0),钾(毫克): 456.45199999999994不合适"
12,"鸡腿: 25.5克,黄瓜: 180.5克,胡萝卜: 8.0克,黄豆芽: 400.0克,面条均值: 126.7克,花生酱: 10.0克,海鲜酱汁: 0.0克,精盐: 0.4克,花生油: 1.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.49885500000000005符合,蛋白质(克): 34.53375 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4835950000000001符合,脂肪(克): 17.11865 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.15933 within (5.0, 11.666666666666666),铁(毫克): 9.8261 within (4.0, 14.0),维生素C(毫克): 37.525999999999996 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.615765 within (1.5, 3.6666666666666665),膳食纤维(克): 8.440100000000001 within (8.333333333333334, 10.0),维生素E(毫克): 4.69173 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.939370000000001 within (4.0, 13.333333333333334),维生素A(微克): 489.0215 within (256.6666666666667, 1000.0),铜(毫克): 0.923005 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 600.384 within (240.0, 1166.6666666666667),钠(毫克): 481.107符合,硒(微克): 22.584080000000004 within (20.0, 133.33333333333334), NO: 钙(毫克): 137.89499999999998 not (266.6666666666667, 666.6666666666666),镁(毫克): 168.63600000000002不合适,钾(毫克): 1173.6560000000002不合适"
13,"鳜鱼[桂鱼，花鲫鱼]: 487.2克,姜: 40.0克,大葱: 100.0克,甜椒[灯笼椒，柿子椒]: 81.5克,酱油: 2.1克,花生油: 0.0克,精盐: 0.0克"," (18, 30)_男_低,YES: 钙(毫克): 358.50300000000004 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.42977899999999997符合,脂肪(克): 21.176109999999998 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.7909299999999995 within (4.0, 14.0),维生素C(毫克): 77.28 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.8060600000000002 within (1.5, 3.6666666666666665),维生素E(毫克): 5.01949 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.908720000000001 within (4.0, 13.333333333333334),铜(毫克): 0.697411 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1123.4979999999998 within (240.0, 1166.6666666666667),钠(毫克): 490.8887符合,硒(微克): 130.32849999999996 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.160772不合适,蛋白质(克): 100.1348 not (21.666666666666668, 35.833333333333336),镁(毫克): 202.893不合适,烟酸(毫克): 30.357688 not (5.0, 11.666666666666666),膳食纤维(克): 3.5315 not (8.333333333333334, 10.0),维生素A(微克): 114.919 not (256.6666666666667, 1000.0),钾(毫克): 1824.357不合适"
14,"猪大排: 90.8克,大白菜: 0.0克,药草新鲜均值: 154.0克,红萝卜: 100.1克,南瓜: 35.5克,陈皮: 8.1克,蜜枣: 16.2克,咸鸭蛋: 11.1克,无花果: 12.1克,精盐: 0.0克,花生油: 0.3克"," (18, 30)_男_低,YES: 钙(毫克): 334.21100000000007 within (266.6666666666667, 666.6666666666666),蛋白质(克): 24.8882 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.42475999999999997符合,镁(毫克): 107.23600000000002符合,脂肪(克): 21.758099999999995 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.861999999999999 within (5.0, 11.666666666666666),铁(毫克): 11.559899999999999 within (4.0, 14.0),维生素C(毫克): 236.13699999999997 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.7532350000000003 within (1.5, 3.6666666666666665),膳食纤维(克): 9.8096 within (8.333333333333334, 10.0),维生素E(毫克): 5.75746 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.11675 within (4.0, 13.333333333333334),维生素A(微克): 940.0575000000001 within (256.6666666666667, 1000.0),铜(毫克): 0.479195 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 271.99899999999997 within (240.0, 1166.6666666666667),钠(毫克): 513.5239999999999符合, NO: 硫胺素(毫克): 1.0944099999999999不合适,钾(毫克): 1573.895不合适,硒(微克): 13.188810000000002 not (20.0, 133.33333333333334)"
15,"鸡蛋: 132.3克,山药: 244.0克,大白菜(青白口): 578.0克,精盐: 0.0克,花生油: 1.6克"," (18, 30)_男_低,YES: 钙(毫克): 315.62 within (266.6666666666667, 666.6666666666666),镁(毫克): 114.08200000000001符合,脂肪(克): 16.2588 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.8924 within (4.0, 14.0),维生素C(毫克): 174.04 within (33.333333333333336, 666.6666666666666),膳食纤维(克): 8.618 within (8.333333333333334, 10.0),维生素E(毫克): 5.773680000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.6475800000000005 within (4.0, 13.333333333333334),维生素A(微克): 485.73800000000006 within (256.6666666666667, 1000.0),铜(毫克): 1.01765 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 417.03 within (240.0, 1166.6666666666667),钠(毫克): 499.16650000000004符合,硒(微克): 22.56802 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.92893不合适,蛋白质(克): 48.623900000000006 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.2716100000000001不合适,烟酸(毫克): 3.3086 not (5.0, 11.666666666666666),锰(毫克): 1.2758 not (1.5, 3.6666666666666665),钾(毫克): 1243.678不合适"
16,"面包(白色): 200.0克,酸奶: 100.0克,草莓: 100.0克,茶(绿色): 1.9克,绵白糖: 10.0克,精盐: 1.8克,花生油: 1.7克"," (18, 30)_男_低,YES: 钙(毫克): 423.20000000000005 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 10.166569999999998 within (5.0, 11.666666666666666),铁(毫克): 8.11768 within (4.0, 14.0),维生素C(毫克): 59.8 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.500326 within (1.5, 3.6666666666666665),铜(毫克): 0.28714600000000007 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 305.555 within (240.0, 1166.6666666666667),硒(微克): 46.166 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.120133不合适,蛋白质(克): 20.884180000000004 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6591020000000001不合适,镁(毫克): 71.28900000000002不合适,脂肪(克): 11.3583 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 7.4 not (8.333333333333334, 10.0),维生素E(毫克): 1.56502 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.16967 not (4.0, 13.333333333333334),维生素A(微克): 30.200000000000003 not (256.6666666666667, 1000.0),钾(毫克): 555.6210000000001不合适,钠(毫克): 1728.6765000000003不合适"
17,"大葱: 100.0克,香菜[芫荽]: 100.0克,洋葱[葱头]: 100.0克,生抽: 200.0克,芝麻油: 17.7克,精盐: 0.5克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.437符合,镁(毫克): 120.54100000000001符合,脂肪(克): 18.6469 within (15.933333333333332, 23.900000000000002),铁(毫克): 9.604400000000002 within (4.0, 14.0),维生素C(毫克): 72.4 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 13.24981 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.49855 within (0.26666666666666666, 2.6666666666666665), NO: 硫胺素(毫克): 0.156不合适,钙(毫克): 186.703 not (266.6666666666667, 666.6666666666666),蛋白质(克): 14.2 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 4.976000000000001 not (5.0, 11.666666666666666),锰(毫克): 1.40497 not (1.5, 3.6666666666666665),膳食纤维(克): 4.2 not (8.333333333333334, 10.0),锌(毫克): 1.95129 not (4.0, 13.333333333333334),维生素A(微克): 203.6 not (256.6666666666667, 1000.0),钾(毫克): 1246.07不合适,磷(毫克): 234.708 not (240.0, 1166.6666666666667),钠(毫克): 13024.0497不合适,硒(微克): 4.305000000000001 not (20.0, 133.33333333333334)"
18,"羊排: 128.7克,花椒: 0.0克,姜: 51.2克,萝卜: 312.9克,粉丝: 10.2克,蒜苗: 88.5克,香菜: 40.0克,精盐: 0.5克,花生油: 2.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.48346999999999996符合,蛋白质(克): 29.6939 within (21.666666666666668, 35.833333333333336),镁(毫克): 109.128符合,脂肪(克): 18.725199999999997 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 8.5586 within (5.0, 11.666666666666666),铁(毫克): 6.8294999999999995 within (4.0, 14.0),维生素C(毫克): 117.932 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.3434860000000004 within (1.5, 3.6666666666666665),膳食纤维(克): 9.1998 within (8.333333333333334, 10.0),锌(毫克): 6.020149999999999 within (4.0, 13.333333333333334),铜(毫克): 0.47469500000000003 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 389.415 within (240.0, 1166.6666666666667),钠(毫克): 523.7009符合, NO: 钙(毫克): 196.57600000000002 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.62417不合适,维生素E(毫克): 2.8728200000000004 not (4.666666666666667, 233.33333333333334),维生素A(微克): 111.09299999999999 not (256.6666666666667, 1000.0),钾(毫克): 1342.5549999999998不合适,硒(微克): 5.938999999999999 not (20.0, 133.33333333333334)"
19,"土豆: 228.4克,鸡蛋: 118.5克,腊肉(培根): 12.9克,洋葱: 0.0克,蟹肉: 86.1克,精盐: 0.3克,花生油: 3.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.45500000000000007符合,钙(毫克): 284.207 within (266.6666666666667, 666.6666666666666),蛋白质(克): 33.1928 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.5029899999999999符合,镁(毫克): 100.13600000000001符合,脂肪(克): 16.076 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.0322 within (5.0, 11.666666666666666),铁(毫克): 6.1466 within (4.0, 14.0),维生素C(毫克): 61.668000000000006 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 5.961900000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.30639 within (4.0, 13.333333333333334),维生素A(微克): 277.97520000000003 within (256.6666666666667, 1000.0),铜(毫克): 1.60575 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 412.171 within (240.0, 1166.6666666666667),钠(毫克): 519.1071000000001符合,硒(微克): 48.15822 within (20.0, 133.33333333333334), NO: 锰(毫克): 0.65129 not (1.5, 3.6666666666666665),膳食纤维(克): 1.5988 not (8.333333333333334, 10.0),钾(毫克): 1185.87不合适"
20,"胡萝卜: 0.0克,豆腐皮: 52.7克,菠菜: 27.4克,山药: 90.8克,粉丝: 0.0克,鸡蛋: 17.7克,小麦粉(标准粉): 0.0克,精盐: 0.0克,五香粉: 4.7克,芝麻油: 10.0克,生抽: 6.9克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.432592符合,蛋白质(克): 35.55534 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.420786符合,镁(毫克): 106.50999999999999符合,脂肪(克): 22.09516 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.717339999999998 within (4.0, 14.0),锰(毫克): 2.3075980000000005 within (1.5, 3.6666666666666665),维生素E(毫克): 19.27556 within (4.666666666666667, 233.33333333333334),维生素A(微克): 849.7985999999999 within (256.6666666666667, 1000.0),铜(毫克): 1.32958 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 733.11符合,磷(毫克): 242.46699999999998 within (240.0, 1166.6666666666667),钠(毫克): 508.7175000000001符合, NO: 钙(毫克): 123.20900000000002 not (266.6666666666667, 666.6666666666666),烟酸(毫克): 1.441696 not (5.0, 11.666666666666666),维生素C(毫克): 12.2394 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.2285 not (8.333333333333334, 10.0),锌(毫克): 2.77213 not (4.0, 13.333333333333334),硒(微克): 4.861609999999999 not (20.0, 133.33333333333334)"
