index,nutrient_sums,suitable_combinations
10,"鸡蛋: 0.0克,甘蓝菜: 338.2克,牛肉(瘦): 213.3克,精盐: 0.6克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 452.465 within (266.6666666666667, 666.6666666666666),镁(毫克): 105.72099999999999符合,铁(毫克): 12.8004 within (4.0, 14.0),维生素C(毫克): 257.032 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.88612 within (1.5, 3.6666666666666665),维生素E(毫克): 4.83447 within (4.666666666666667, 233.33333333333334),锌(毫克): 12.32107 within (4.0, 13.333333333333334),维生素A(微克): 997.9745999999999 within (256.6666666666667, 1000.0),铜(毫克): 0.71714 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 536.276 within (240.0, 1166.6666666666667),钠(毫克): 521.0558000000001符合,硒(微克): 25.485310000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.21695000000000003不合适,蛋白质(克): 52.5562 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.58167不合适,脂肪(克): 8.2567 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 16.819899999999997 not (5.0, 11.666666666666666),膳食纤维(克): 5.4112 not (8.333333333333334, 10.0),钾(毫克): 957.6039999999999不合适"
11,"黑米: 100.9克,大米: 27.3克,参鱼[蓝圆参，边鱼]: 260.0克,精盐: 1.7克,花生油: 6.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.5080800000000001符合,核黄素(毫克): 0.43027400000000005符合,脂肪(克): 17.51484 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.703800000000001 within (4.0, 14.0),锰(毫克): 2.19051 within (1.5, 3.6666666666666665),锌(毫克): 6.39376 within (4.0, 13.333333333333334),铜(毫克): 0.47876 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 886.188 within (240.0, 1166.6666666666667),硒(微克): 67.9598 within (20.0, 133.33333333333334), NO: 钙(毫克): 158.659 not (266.6666666666667, 666.6666666666666),蛋白质(克): 59.38913 not (21.666666666666668, 35.833333333333336),镁(毫克): 236.032不合适,烟酸(毫克): 17.767900000000004 not (5.0, 11.666666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 3.9351000000000003 not (8.333333333333334, 10.0),维生素E(毫克): 4.01958 not (4.666666666666667, 233.33333333333334),维生素A(微克): 2.6 not (256.6666666666667, 1000.0),钾(毫克): 841.08不合适,钠(毫克): 888.0939000000001不合适"
12,"鸡腿: 67.0克,黄瓜: 289.4克,胡萝卜: 4.1克,黄豆芽: 200.0克,面条均值: 141.5克,花生酱: 15.2克,海鲜酱汁: 11.2克,精盐: 2.0克,花生油: 0.2克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.487512符合,蛋白质(克): 34.80325 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.477834符合,脂肪(克): 21.864160000000002 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.959955 within (5.0, 11.666666666666666),铁(毫克): 9.954940000000002 within (4.0, 14.0),锰(毫克): 2.186397 within (1.5, 3.6666666666666665),锌(毫克): 4.934010000000001 within (4.0, 13.333333333333334),维生素A(微克): 336.3263999999999 within (256.6666666666667, 1000.0),铜(毫克): 0.7871850000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 581.3269999999999 within (240.0, 1166.6666666666667),硒(微克): 28.16808 within (20.0, 133.33333333333334), NO: 钙(毫克): 123.47399999999999 not (266.6666666666667, 666.6666666666666),镁(毫克): 164.003不合适,维生素C(毫克): 24.389899999999997 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 6.463399999999999 not (8.333333333333334, 10.0),维生素E(毫克): 3.00199 not (4.666666666666667, 233.33333333333334),钾(毫克): 1140.3609999999999不合适,钠(毫克): 1428.5720000000001不合适"
13,"鳜鱼[桂鱼，花鲫鱼]: 476.6克,姜: 29.6克,大葱: 3.4克,甜椒[灯笼椒，柿子椒]: 63.7克,酱油: 6.9克,花生油: 1.1克,精盐: 1.6克"," (18, 30)_男_低,YES: 钙(毫克): 319.811 within (266.6666666666667, 666.6666666666666),脂肪(克): 21.466490000000007 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.78447 within (4.0, 14.0),维生素C(毫克): 47.626000000000005 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 4.99511 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.359880000000001 within (4.0, 13.333333333333334),铜(毫克): 0.5848090000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1062.305 within (240.0, 1166.6666666666667),硒(微克): 126.80080000000001 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.12426799999999999不合适,蛋白质(克): 96.40599999999999 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.370831不合适,镁(毫克): 175.881不合适,烟酸(毫克): 29.141632 not (5.0, 11.666666666666666),锰(毫克): 1.19131 not (1.5, 3.6666666666666665),膳食纤维(克): 1.7697 not (8.333333333333334, 10.0),维生素A(微克): 93.84100000000001 not (256.6666666666667, 1000.0),钾(毫克): 1619.7179999999998不合适,钠(毫克): 1433.2178不合适"
14,"猪大排: 75.3克,大白菜: 61.6克,药草新鲜均值: 66.6克,红萝卜: 585.0克,南瓜: 0.0克,陈皮: 0.7克,蜜枣: 80.0克,咸鸭蛋: 50.0克,无花果: 190.1克,精盐: 0.8克,花生油: 0.2克"," (18, 30)_男_低,YES: 钙(毫克): 452.731 within (266.6666666666667, 666.6666666666666),蛋白质(克): 32.7828 within (21.666666666666668, 35.833333333333336),脂肪(克): 23.450299999999995 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.159660000000001 within (5.0, 11.666666666666666),维生素C(毫克): 179.73499999999999 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6617400000000002 within (1.5, 3.6666666666666665),维生素E(毫克): 15.36596 within (4.666666666666667, 233.33333333333334),锌(毫克): 9.891159999999998 within (4.0, 13.333333333333334),维生素A(微克): 912.3694 within (256.6666666666667, 1000.0),铜(毫克): 0.37316 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 467.2300000000001 within (240.0, 1166.6666666666667),硒(微克): 22.390009999999997 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.18445不合适,核黄素(毫克): 0.6067899999999999不合适,镁(毫克): 199.81499999999997不合适,铁(毫克): 24.880000000000003 not (4.0, 14.0),膳食纤维(克): 18.191499999999998 not (8.333333333333334, 10.0),钾(毫克): 2000.356不合适,钠(毫克): 2178.573不合适"
15,"鸡蛋: 246.3克,山药: 114.1克,大白菜(青白口): 16.4克,精盐: 0.4克,花生油: 0.1克"," (18, 30)_男_低,YES: 脂肪(克): 22.931700000000006 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.3736 within (4.0, 14.0),维生素E(毫克): 4.906860000000001 within (4.666666666666667, 233.33333333333334),维生素A(微克): 625.7113999999999 within (256.6666666666667, 1000.0),铜(毫克): 0.6505599999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 637.152符合,磷(毫克): 363.59099999999995 within (240.0, 1166.6666666666667),钠(毫克): 510.2921999999999符合,硒(微克): 36.01493 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.5611不合适,钙(毫克): 162.024 not (266.6666666666667, 666.6666666666666),蛋白质(克): 43.7129 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.9910500000000001不合适,镁(毫克): 48.93600000000001不合适,烟酸(毫克): 0.9005 not (5.0, 11.666666666666666),维生素C(毫克): 10.297 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.26316999999999996 not (1.5, 3.6666666666666665),膳食纤维(克): 1.7449999999999999 not (8.333333333333334, 10.0),锌(毫克): 3.11885 not (4.0, 13.333333333333334)"
16,"面包(白色): 146.9克,酸奶: 36.6克,草莓: 100.0克,茶(绿色): 2.0克,绵白糖: 0.9克,精盐: 1.4克,花生油: 1.3克"," (18, 30)_男_低,YES: 钙(毫克): 271.24199999999996 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.43502700000000005符合,烟酸(毫克): 7.4834200000000015 within (5.0, 11.666666666666666),铁(毫克): 5.913390000000001 within (4.0, 14.0),维生素C(毫克): 59.166 within (33.333333333333336, 666.6666666666666),硒(微克): 33.36128000000001 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.8180970000000001不合适,蛋白质(克): 14.59095 not (21.666666666666668, 35.833333333333336),镁(毫克): 51.27100000000001不合适,脂肪(克): 7.47867 not (15.933333333333332, 23.900000000000002),锰(毫克): 1.1934539999999998 not (1.5, 3.6666666666666665),膳食纤维(克): 5.9663 not (8.333333333333334, 10.0),维生素E(毫克): 1.20388 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.43147 not (4.0, 13.333333333333334),维生素A(微克): 13.5567 not (256.6666666666667, 1000.0),铜(毫克): 0.211519 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 393.38100000000003不合适,磷(毫克): 199.29399999999998 not (240.0, 1166.6666666666667),钠(毫克): 1285.8142999999998不合适"
17,"大葱: 35.8克,香菜[芫荽]: 62.2克,洋葱[葱头]: 89.6克,生抽: 200.0克,芝麻油: 20.0克,精盐: 0.5克"," (18, 30)_男_低,YES: 脂肪(克): 20.585800000000003 within (15.933333333333332, 23.900000000000002),铁(毫克): 8.08756 within (4.0, 14.0),维生素C(毫克): 42.5724 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 14.328920000000002 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.36490399999999995 within (0.26666666666666666, 2.6666666666666665), NO: 硫胺素(毫克): 0.116836不合适,钙(毫克): 127.72200000000001 not (266.6666666666667, 666.6666666666666),蛋白质(克): 12.3138 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.34917200000000004不合适,镁(毫克): 94.898不合适,烟酸(毫克): 3.8113360000000003 not (5.0, 11.666666666666666),锰(毫克): 1.1234339999999998 not (1.5, 3.6666666666666665),膳食纤维(克): 2.735 not (8.333333333333334, 10.0),锌(毫克): 1.51062 not (4.0, 13.333333333333334),维生素A(微克): 124.1636 not (256.6666666666667, 1000.0),钾(毫克): 1035.6219999999998不合适,磷(毫克): 188.866 not (240.0, 1166.6666666666667),钠(毫克): 13002.2444不合适,硒(微克): 3.6225199999999997 not (20.0, 133.33333333333334)"
18,"羊排: 1500.0克,花椒: 5.0克,姜: 50.0克,萝卜: 300.0克,粉丝: 50.0克,蒜苗: 50.0克,香菜: 20.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 410.99 within (266.6666666666667, 666.6666666666666),维生素C(毫克): 92.1 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.3907000000000003 within (1.5, 3.6666666666666665),膳食纤维(克): 9.875000000000002 within (8.333333333333334, 10.0),维生素E(毫克): 11.6991 within (4.666666666666667, 233.33333333333334),维生素A(微克): 834.65 within (256.6666666666667, 1000.0),铜(毫克): 0.47090000000000004 within (0.26666666666666666, 2.6666666666666665),硒(微克): 25.909000000000006 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 2.9139999999999997不合适,蛋白质(克): 279.99499999999995 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 4.704499999999999不合适,镁(毫克): 336.69不合适,脂肪(克): 183.924 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 67.07000000000001 not (5.0, 11.666666666666666),铁(毫克): 30.538999999999998 not (4.0, 14.0),锌(毫克): 52.537200000000006 not (4.0, 13.333333333333334),钾(毫克): 4207.25不合适,磷(毫克): 2836.9 not (240.0, 1166.6666666666667),钠(毫克): 1610.8650000000005不合适"
19,"土豆: 269.0克,鸡蛋: 188.8克,腊肉(培根): 36.1克,洋葱: 17.3克,蟹肉: 82.6克,精盐: 0.1克,花生油: 0.0克"," (18, 30)_男_低,YES: 钙(毫克): 322.777 within (266.6666666666667, 666.6666666666666),镁(毫克): 117.431符合,脂肪(克): 21.4099 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 8.532968 within (5.0, 11.666666666666666),铁(毫克): 8.31853 within (4.0, 14.0),维生素C(毫克): 73.91019999999999 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 5.92075 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.69351 within (4.0, 13.333333333333334),维生素A(微克): 442.7028 within (256.6666666666667, 1000.0),铜(毫克): 1.7222969999999997 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 571.6990000000001 within (240.0, 1166.6666666666667),钠(毫克): 537.0412符合,硒(微克): 58.75092 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.7805180000000002不合适,蛋白质(克): 48.3126 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.7360810000000001不合适,锰(毫克): 0.7488370000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 2.1771 not (8.333333333333334, 10.0),钾(毫克): 1518.9019999999998不合适"
