index,nutrient_sums,suitable_combinations
10,"鸡蛋: 100.0克,甘蓝菜: 287.8克,牛肉(瘦): 66.7克,精盐: 0.6克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 430.639 within (266.6666666666667, 666.6666666666666),蛋白质(克): 34.8318 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 7.2801 within (5.0, 11.666666666666666),铁(毫克): 9.6586 within (4.0, 14.0),维生素C(毫克): 218.728 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.5970600000000004 within (1.5, 3.6666666666666665),维生素E(毫克): 5.2569300000000005 within (4.666666666666667, 233.33333333333334),锌(毫克): 7.32221 within (4.0, 13.333333333333334),铜(毫克): 0.5756399999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 642.834符合,磷(毫克): 388.77399999999994 within (240.0, 1166.6666666666667),钠(毫克): 548.4911999999999符合,硒(微克): 23.915490000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.21425不合适,核黄素(毫克): 0.6157300000000001不合适,镁(毫克): 75.843不合适,脂肪(克): 12.484300000000001 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 4.6048 not (8.333333333333334, 10.0),维生素A(微克): 1076.3634000000002 not (256.6666666666667, 1000.0)"
11,"黑米: 104.0克,大米: 44.0克,参鱼[蓝圆参，边鱼]: 77.8克,精盐: 1.2克,花生油: 0.1克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.42068符合,蛋白质(克): 27.077400000000004 within (21.666666666666668, 35.833333333333336),锰(毫克): 2.31551 within (1.5, 3.6666666666666665),锌(毫克): 5.127059999999999 within (4.0, 13.333333333333334),铜(毫克): 0.29181 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 566.3729999999999 within (240.0, 1166.6666666666667),钠(毫克): 543.0443符合,硒(微克): 22.704420000000002 within (20.0, 133.33333333333334), NO: 钙(毫克): 59.50600000000001 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.2419不合适,镁(毫克): 191.64600000000002不合适,脂肪(克): 5.6003 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.720800000000002 not (5.0, 11.666666666666666),铁(毫克): 3.4313000000000002 not (4.0, 14.0),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.056 not (8.333333333333334, 10.0),维生素E(毫克): 0.65208 not (4.666666666666667, 233.33333333333334),维生素A(微克): 0.778 not (256.6666666666667, 1000.0),钾(毫克): 471.519不合适"
12,"鸡腿: 600.0克,黄瓜: 0.0克,胡萝卜: 0.0克,黄豆芽: 200.0克,面条均值: 286.3克,花生酱: 19.9克,海鲜酱汁: 90.9克,精盐: 1.5克,花生油: 2.0克"," (18, 30)_男_低,YES: 锰(毫克): 3.5640160000000005 within (1.5, 3.6666666666666665),膳食纤维(克): 8.432599999999999 within (8.333333333333334, 10.0),维生素E(毫克): 4.9807999999999995 within (4.666666666666667, 233.33333333333334),锌(毫克): 12.787210000000002 within (4.0, 13.333333333333334),维生素A(微克): 275.6362 within (256.6666666666667, 1000.0),铜(毫克): 1.517712 within (0.26666666666666666, 2.6666666666666665),硒(微克): 111.88928000000001 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.8354860000000001不合适,钙(毫克): 152.484 not (266.6666666666667, 666.6666666666666),蛋白质(克): 133.14479 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.4075130000000002不合适,镁(毫克): 383.7219999999999不合适,脂肪(克): 98.83061 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 42.66973000000001 not (5.0, 11.666666666666666),铁(毫克): 23.53069 not (4.0, 14.0),维生素C(毫克): 16.3636 not (33.333333333333336, 666.6666666666666),钾(毫克): 2286.607不合适,磷(毫克): 1696.558 not (240.0, 1166.6666666666667),钠(毫克): 3004.3940000000002不合适"
13,"鳜鱼[桂鱼，花鲫鱼]: 410.7克,姜: 12.8克,大葱: 26.7克,甜椒[灯笼椒，柿子椒]: 51.6克,酱油: 31.3克,花生油: 4.3克,精盐: 0.9克"," (18, 30)_男_低,YES: 钙(毫克): 283.199 within (266.6666666666667, 666.6666666666666),脂肪(克): 21.964830000000003 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.12289 within (4.0, 14.0),维生素C(毫克): 42.203 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 5.76621 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.737640000000001 within (4.0, 13.333333333333334),铜(毫克): 0.5169630000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 944.9520000000001 within (240.0, 1166.6666666666667),硒(微克): 109.54155 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.12133600000000001不合适,蛋白质(克): 85.0566 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.35427700000000006不合适,镁(毫克): 157.50200000000004不合适,烟酸(毫克): 25.816764000000003 not (5.0, 11.666666666666666),锰(毫克): 0.7175900000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 1.5716 not (8.333333333333334, 10.0),维生素A(微克): 81.36600000000001 not (256.6666666666667, 1000.0),钾(毫克): 1501.125不合适,钠(毫克): 2775.2413不合适"
14,"猪大排: 590.6克,大白菜: 2.3克,药草新鲜均值: 149.6克,红萝卜: 263.9克,南瓜: 5.6克,陈皮: 0.0克,蜜枣: 0.5克,咸鸭蛋: 82.5克,无花果: 56.2克,精盐: 0.5克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 477.548 within (266.6666666666667, 666.6666666666666),维生素C(毫克): 224.46099999999998 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.08734 within (1.5, 3.6666666666666665),膳食纤维(克): 9.5574 within (8.333333333333334, 10.0),维生素E(毫克): 13.337110000000001 within (4.666666666666667, 233.33333333333334),维生素A(微克): 359.5756 within (256.6666666666667, 1000.0),铜(毫克): 1.0665519999999997 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1087.438 within (240.0, 1166.6666666666667),硒(微克): 81.52821000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 5.27866不合适,蛋白质(克): 126.47470000000003 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.36462不合适,镁(毫克): 230.35999999999999不合适,脂肪(克): 134.4837 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 33.189960000000006 not (5.0, 11.666666666666666),铁(毫克): 21.115999999999996 not (4.0, 14.0),锌(毫克): 15.478200000000003 not (4.0, 13.333333333333334),钾(毫克): 3158.964000000001不合适,钠(毫克): 2962.2668不合适"
15,"鸡蛋: 100.0克,山药: 64.5克,大白菜(青白口): 17.2克,精盐: 0.8克,花生油: 0.0克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.45748符合,维生素A(微克): 262.93899999999996 within (256.6666666666667, 1000.0),铜(毫克): 0.31279999999999997 within (0.26666666666666666, 2.6666666666666665),钠(毫克): 466.3098符合, NO: 硫胺素(毫克): 0.27641不合适,钙(毫克): 72.51599999999999 not (266.6666666666667, 666.6666666666666),蛋白质(克): 19.6038 not (21.666666666666668, 35.833333333333336),镁(毫克): 24.463999999999995不合适,脂肪(克): 9.462200000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.46230000000000004 not (5.0, 11.666666666666666),铁(毫克): 2.3047000000000004 not (4.0, 14.0),维生素C(毫克): 8.041 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.14723999999999998 not (1.5, 3.6666666666666665),膳食纤维(克): 1.0577999999999999 not (8.333333333333334, 10.0),维生素E(毫克): 2.0567200000000003 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.38099 not (4.0, 13.333333333333334),钾(毫克): 306.97700000000003不合适,磷(毫克): 156.746 not (240.0, 1166.6666666666667),硒(微克): 14.769829999999999 not (20.0, 133.33333333333334)"
16,"面包(白色): 200.0克,酸奶: 62.5克,草莓: 100.0克,茶(绿色): 0.6克,绵白糖: 1.4克,精盐: 1.1克,花生油: 1.1克"," (18, 30)_男_低,YES: 钙(毫克): 378.208 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 10.07398 within (5.0, 11.666666666666666),铁(毫克): 7.92582 within (4.0, 14.0),维生素C(毫克): 59.425 within (33.333333333333336, 666.6666666666666),铜(毫克): 0.272244 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 273.332 within (240.0, 1166.6666666666667),硒(微克): 45.48507 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.1087920000000002不合适,蛋白质(克): 19.93522 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.602098不合适,镁(毫克): 66.57800000000002不合适,脂肪(克): 9.746400000000001 not (15.933333333333332, 23.900000000000002),锰(毫克): 1.479544 not (1.5, 3.6666666666666665),膳食纤维(克): 7.4 not (8.333333333333334, 10.0),维生素E(毫克): 1.26766 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.9602099999999998 not (4.0, 13.333333333333334),维生素A(微克): 20.450000000000003 not (256.6666666666667, 1000.0),钾(毫克): 498.99100000000004不合适,钠(毫克): 1438.3685不合适"
17,"大葱: 13.4克,香菜[芫荽]: 100.0克,洋葱[葱头]: 36.3克,生抽: 110.6克,芝麻油: 19.5克,精盐: 0.0克"," (18, 30)_男_低,YES: 脂肪(克): 20.0286 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.48523 within (4.0, 14.0),维生素C(毫克): 52.9642 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 14.21081 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.333107 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 722.5459999999999符合, NO: 硫胺素(毫克): 0.082838不合适,钙(毫克): 132.68599999999998 not (266.6666666666667, 666.6666666666666),蛋白质(克): 7.735899999999999 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.278161不合适,镁(毫克): 71.835不合适,烟酸(毫克): 3.503588 not (5.0, 11.666666666666666),锰(毫克): 0.833287 not (1.5, 3.6666666666666665),膳食纤维(克): 1.9913 not (8.333333333333334, 10.0),锌(毫克): 1.09616 not (4.0, 13.333333333333334),维生素A(微克): 194.55780000000001 not (256.6666666666667, 1000.0),磷(毫克): 130.653 not (240.0, 1166.6666666666667),钠(毫克): 7112.619699999999不合适,硒(微克): 2.23908 not (20.0, 133.33333333333334)"
18,"羊排: 1500.0克,花椒: 5.0克,姜: 50.0克,萝卜: 300.0克,粉丝: 50.0克,蒜苗: 50.0克,香菜: 20.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 410.99 within (266.6666666666667, 666.6666666666666),维生素C(毫克): 92.1 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.3907000000000003 within (1.5, 3.6666666666666665),膳食纤维(克): 9.875000000000002 within (8.333333333333334, 10.0),维生素E(毫克): 11.6991 within (4.666666666666667, 233.33333333333334),维生素A(微克): 834.65 within (256.6666666666667, 1000.0),铜(毫克): 0.47090000000000004 within (0.26666666666666666, 2.6666666666666665),硒(微克): 25.909000000000006 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 2.9139999999999997不合适,蛋白质(克): 279.99499999999995 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 4.704499999999999不合适,镁(毫克): 336.69不合适,脂肪(克): 183.924 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 67.07000000000001 not (5.0, 11.666666666666666),铁(毫克): 30.538999999999998 not (4.0, 14.0),锌(毫克): 52.537200000000006 not (4.0, 13.333333333333334),钾(毫克): 4207.25不合适,磷(毫克): 2836.9 not (240.0, 1166.6666666666667),钠(毫克): 1610.8650000000005不合适"
19,"土豆: 315.8克,鸡蛋: 166.1克,腊肉(培根): 53.8克,洋葱: 100.0克,蟹肉: 25.3克,精盐: 0.4克,花生油: 2.0克"," (18, 30)_男_低,YES: 镁(毫克): 111.27900000000001符合,脂肪(克): 22.492000000000004 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.430899999999999 within (5.0, 11.666666666666666),铁(毫克): 7.866999999999999 within (4.0, 14.0),维生素C(毫克): 92.666 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 4.71285 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.935949999999999 within (4.0, 13.333333333333334),维生素A(微克): 390.2214000000001 within (256.6666666666667, 1000.0),铜(毫克): 1.0232999999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 534.4409999999999 within (240.0, 1166.6666666666667),钠(毫克): 484.11769999999996符合,硒(微克): 38.16988 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.97314不合适,钙(毫克): 201.12699999999998 not (266.6666666666667, 666.6666666666666),蛋白质(克): 44.4395 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.68374不合适,锰(毫克): 0.7506500000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 3.9105999999999996 not (8.333333333333334, 10.0),钾(毫克): 1694.2200000000003不合适"
