index,nutrient_sums,suitable_combinations
10,"鸡蛋: 50.0克,甘蓝菜: 200.0克,牛肉(瘦): 120.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 295.14000000000004 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.471符合,烟酸(毫克): 9.66 within (5.0, 11.666666666666666),铁(毫克): 8.399 within (4.0, 14.0),维生素C(毫克): 152.0 within (33.333333333333336, 666.6666666666666),锌(毫克): 7.6092 within (4.0, 13.333333333333334),维生素A(微克): 706.8000000000001 within (256.6666666666667, 1000.0),铜(毫克): 0.4899 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 625.9499999999999符合,磷(毫克): 371.54999999999995 within (240.0, 1166.6666666666667),硒(微克): 21.6 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.179不合适,蛋白质(克): 36.489999999999995 not (21.666666666666668, 35.833333333333336),镁(毫克): 66.24不合适,脂肪(克): 8.959 not (15.933333333333332, 23.900000000000002),锰(毫克): 1.1342 not (1.5, 3.6666666666666665),膳食纤维(克): 3.2 not (8.333333333333334, 10.0),维生素E(毫克): 3.6805999999999996 not (4.666666666666667, 233.33333333333334),钠(毫克): 624.215不合适"
11,"黑米: 50.0克,大米: 20.0克,参鱼[蓝圆参，边鱼]: 50.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 6.07 within (5.0, 11.666666666666666),磷(毫克): 295.25 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.20900000000000002不合适,钙(毫克): 35.63999999999999 not (266.6666666666667, 666.6666666666666),蛋白质(克): 15.272 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.1296不合适,镁(毫克): 95.53999999999999不合适,脂肪(克): 4.0649999999999995 not (15.933333333333332, 23.900000000000002),铁(毫克): 1.899 not (4.0, 14.0),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.1112 not (1.5, 3.6666666666666665),膳食纤维(克): 1.95 not (8.333333333333334, 10.0),维生素E(毫克): 0.7756000000000001 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.5641999999999996 not (4.0, 13.333333333333334),维生素A(微克): 0.5 not (256.6666666666667, 1000.0),铜(毫克): 0.1549 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 252.84999999999997不合适,钠(毫克): 437.69500000000005不合适,硒(微克): 14.055 not (20.0, 133.33333333333334)"
12,"鸡腿: 300.0克,黄瓜: 150.0克,胡萝卜: 50.0克,黄豆芽: 100.0克,面条均值: 200.0克,花生酱: 10.0克,海鲜酱汁: 50.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 锰(毫克): 2.4731999999999994 within (1.5, 3.6666666666666665),锌(毫克): 7.6432 within (4.0, 13.333333333333334),铜(毫克): 0.9459 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 995.65 within (240.0, 1166.6666666666667),硒(微克): 63.204 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.6165不合适,钙(毫克): 124.54 not (266.6666666666667, 666.6666666666666),蛋白质(克): 72.885 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.8320000000000001不合适,镁(毫克): 240.64000000000001不合适,脂肪(克): 50.278999999999996 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 22.8235 not (5.0, 11.666666666666666),铁(毫克): 14.434000000000003 not (4.0, 14.0),维生素C(毫克): 15.349999999999998 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 6.949999999999999 not (8.333333333333334, 10.0),维生素E(毫克): 3.2146000000000003 not (4.666666666666667, 233.33333333333334),维生素A(微克): 2691.05 not (256.6666666666667, 1000.0),钾(毫克): 1606.0500000000002不合适,钠(毫克): 1728.5450000000003不合适"
13,"鳜鱼[桂鱼，花鲫鱼]: 500.0克,姜: 20.0克,大葱: 50.0克,甜椒[灯笼椒，柿子椒]: 50.0克,酱油: 30.0克,花生油: 50.0克,精盐: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 353.22 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.4287000000000001符合,铁(毫克): 7.589 within (4.0, 14.0),维生素C(毫克): 45.3 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 25.825000000000003 within (4.666666666666667, 233.33333333333334),锌(毫克): 6.0244 within (4.0, 13.333333333333334),铜(毫克): 0.7017 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1154.7 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.1466不合适,蛋白质(克): 103.21 not (21.666666666666668, 35.833333333333336),镁(毫克): 194.02不合适,脂肪(克): 71.473 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 31.2084 not (5.0, 11.666666666666666),锰(毫克): 1.1879000000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 2.04 not (8.333333333333334, 10.0),维生素A(微克): 93.5 not (256.6666666666667, 1000.0),钾(毫克): 1811.74不合适,钠(毫克): 2790.89不合适,硒(微克): 133.387 not (20.0, 133.33333333333334)"
14,"猪大排: 500.0克,大白菜: 50.0克,药草新鲜均值: 400.0克,红萝卜: 150.0克,南瓜: 10.0克,陈皮: 5.0克,蜜枣: 20.0克,咸鸭蛋: 50.0克,无花果: 50.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 维生素C(毫克): 605.25 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 14.1081 within (4.666666666666667, 233.33333333333334),铜(毫克): 1.3701 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1021.1999999999999 within (240.0, 1166.6666666666667),硒(微克): 65.76 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 4.916999999999999不合适,钙(毫克): 896.34 not (266.6666666666667, 666.6666666666666),蛋白质(克): 113.21 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.393不合适,镁(毫克): 288.68999999999994不合适,脂肪(克): 112.919 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 31.134999999999998 not (5.0, 11.666666666666666),铁(毫克): 27.284 not (4.0, 14.0),锰(毫克): 4.4857000000000005 not (1.5, 3.6666666666666665),膳食纤维(克): 20.545 not (8.333333333333334, 10.0),锌(毫克): 14.8242 not (4.0, 13.333333333333334),维生素A(微克): 1062.49 not (256.6666666666667, 1000.0),钾(毫克): 4397.250000000001不合适,钠(毫克): 2368.415不合适"
15,"鸡蛋: 50.0克,山药: 50.0克,大白菜(青白口): 20.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钠(毫克): 477.87500000000006符合, NO: 硫胺素(毫克): 0.186不合适,钙(毫克): 43.339999999999996 not (266.6666666666667, 666.6666666666666),蛋白质(克): 11.63 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.28300000000000003不合适,镁(毫克): 16.84不合适,脂肪(克): 5.9190000000000005 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.33 not (5.0, 11.666666666666666),铁(毫克): 1.309 not (4.0, 14.0),维生素C(毫克): 8.100000000000001 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.1182 not (1.5, 3.6666666666666665),膳食纤维(克): 0.88 not (8.333333333333334, 10.0),维生素E(毫克): 1.5326000000000002 not (4.666666666666667, 233.33333333333334),锌(毫克): 0.8142 not (4.0, 13.333333333333334),维生素A(微克): 140.29999999999998 not (256.6666666666667, 1000.0),铜(毫克): 0.20590000000000003 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 201.64999999999998不合适,磷(毫克): 87.75 not (240.0, 1166.6666666666667),硒(微克): 7.533 not (20.0, 133.33333333333334)"
16,"面包(白色): 100.0克,酸奶: 50.0克,草莓: 50.0克,茶(绿色): 1.0克,绵白糖: 5.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 5.0832999999999995 within (5.0, 11.666666666666666),铁(毫克): 4.0642 within (4.0, 14.0),硒(微克): 23.084 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.5600700000000001不合适,钙(毫克): 211.64000000000001 not (266.6666666666667, 666.6666666666666),蛋白质(克): 10.442200000000001 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.32958000000000004不合适,镁(毫克): 35.650000000000006不合适,脂肪(克): 5.829000000000001 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 29.9 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.75104 not (1.5, 3.6666666666666665),膳食纤维(克): 3.7 not (8.333333333333334, 10.0),维生素E(毫克): 0.8456000000000001 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.0857999999999999 not (4.0, 13.333333333333334),维生素A(微克): 15.100000000000001 not (256.6666666666667, 1000.0),铜(毫克): 0.14394000000000004 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 277.83不合适,磷(毫克): 152.8 not (240.0, 1166.6666666666667),钠(毫克): 903.655不合适"
17,"大葱: 50.0克,香菜[芫荽]: 50.0克,洋葱: 50.0克,生抽: 100.0克,芝麻油: 10.0克,精盐: 1.0克"," (18, 30)_男_低,YES: 铁(毫克): 4.835 within (4.0, 14.0),维生素C(毫克): 36.2 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 7.413 within (4.666666666666667, 233.33333333333334),钾(毫克): 623.14符合, NO: 硫胺素(毫克): 0.078不合适,钙(毫克): 93.62 not (266.6666666666667, 666.6666666666666),蛋白质(克): 7.1 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.2185不合适,镁(毫克): 60.32不合适,脂肪(克): 10.47 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.4880000000000004 not (5.0, 11.666666666666666),锰(毫克): 0.7134000000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 2.1 not (8.333333333333334, 10.0),锌(毫克): 0.9793999999999999 not (4.0, 13.333333333333334),维生素A(微克): 101.8 not (256.6666666666667, 1000.0),铜(毫克): 0.2509 not (0.26666666666666666, 2.6666666666666665),磷(毫克): 117.4 not (240.0, 1166.6666666666667),钠(毫克): 6806.869999999999不合适,硒(微克): 2.16 not (20.0, 133.33333333333334)"
18,"羊排: 1500.0克,花椒: 5.0克,姜: 50.0克,萝卜: 300.0克,粉丝: 50.0克,蒜苗: 50.0克,香菜: 20.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 410.99 within (266.6666666666667, 666.6666666666666),维生素C(毫克): 92.1 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.3907000000000003 within (1.5, 3.6666666666666665),膳食纤维(克): 9.875000000000002 within (8.333333333333334, 10.0),维生素E(毫克): 11.6991 within (4.666666666666667, 233.33333333333334),维生素A(微克): 834.65 within (256.6666666666667, 1000.0),铜(毫克): 0.47090000000000004 within (0.26666666666666666, 2.6666666666666665),硒(微克): 25.909000000000006 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 2.9139999999999997不合适,蛋白质(克): 279.99499999999995 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 4.704499999999999不合适,镁(毫克): 336.69不合适,脂肪(克): 183.924 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 67.07000000000001 not (5.0, 11.666666666666666),铁(毫克): 30.538999999999998 not (4.0, 14.0),锌(毫克): 52.537200000000006 not (4.0, 13.333333333333334),钾(毫克): 4207.25不合适,磷(毫克): 2836.9 not (240.0, 1166.6666666666667),钠(毫克): 1610.8650000000005不合适"
19,"土豆: 200.0克,鸡蛋: 100.0克,腊肉(培根): 30.0克,洋葱: 50.0克,蟹肉: 50.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 蛋白质(克): 30.340000000000003 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4415符合,烟酸(毫克): 5.958 within (5.0, 11.666666666666666),铁(毫克): 5.364000000000001 within (4.0, 14.0),维生素C(毫克): 57.7 within (33.333333333333336, 666.6666666666666),铜(毫克): 1.0864000000000003 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 372.54999999999995 within (240.0, 1166.6666666666667),硒(微克): 34.46 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.5780000000000001不合适,钙(毫克): 199.94 not (266.6666666666667, 666.6666666666666),镁(毫克): 82.44不合适,脂肪(克): 13.549000000000001 not (15.933333333333332, 23.900000000000002),锰(毫克): 0.5607 not (1.5, 3.6666666666666665),膳食纤维(克): 2.25 not (8.333333333333334, 10.0),维生素E(毫克): 3.7586 not (4.666666666666667, 233.33333333333334),锌(毫克): 3.6852 not (4.0, 13.333333333333334),维生素A(微克): 234.9 not (256.6666666666667, 1000.0),钾(毫克): 1106.3500000000001不合适,钠(毫克): 682.405不合适"
20,"胡萝卜: 50.0克,豆腐皮: 60.0克,菠菜: 50.0克,山药: 50.0克,粉丝: 50.0克,鸡蛋: 50.0克,小麦粉(标准粉): 10.0克,精盐: 3.0克,五香粉: 5.0克,芝麻油: 5.0克,生抽: 5.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.48200000000000004符合,核黄素(毫克): 0.48950000000000005符合,脂肪(克): 21.294999999999998 within (15.933333333333332, 23.900000000000002),锰(毫克): 2.9982 within (1.5, 3.6666666666666665),维生素E(毫克): 18.848999999999997 within (4.666666666666667, 233.33333333333334),铜(毫克): 1.5387 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 348.04999999999995 within (240.0, 1166.6666666666667), NO: 钙(毫克): 201.16 not (266.6666666666667, 666.6666666666666),蛋白质(克): 41.815 not (21.666666666666668, 35.833333333333336),镁(毫克): 143.66不合适,烟酸(毫克): 2.5325 not (5.0, 11.666666666666666),铁(毫克): 16.54 not (4.0, 14.0),维生素C(毫克): 19.5 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.345 not (8.333333333333334, 10.0),锌(毫克): 3.8327 not (4.0, 13.333333333333334),维生素A(微克): 4050.1499999999996 not (256.6666666666667, 1000.0),钾(毫克): 1046.5199999999998不合适,钠(毫克): 1659.645不合适,硒(微克): 11.963499999999998 not (20.0, 133.33333333333334)"
