index,nutrient_sums,suitable_combinations
13,"鳜鱼[桂鱼，花鲫鱼]: 153.7克,姜: 40.0克,大葱: 14.4克,甜椒[灯笼椒，柿子椒]: 42.8克,酱油: 3.4克,花生油: 94.0克,精盐: 0.5克"," (18, 30)_男_低,YES: 蛋白质(克): 32.0171 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 9.941652 within (5.0, 11.666666666666666),铁(毫克): 5.282419999999999 within (4.0, 14.0),维生素C(毫克): 34.864 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.7328400000000004 within (1.5, 3.6666666666666665),维生素E(毫克): 41.16931 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.40283399999999997 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 669.135符合,磷(毫克): 374.857 within (240.0, 1166.6666666666667),钠(毫克): 545.2268符合,硒(微克): 41.24582 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.05732799999999999不合适,钙(毫克): 129.767 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.143336不合适,镁(毫克): 77.532不合适,脂肪(克): 100.74754 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 1.8834 not (8.333333333333334, 10.0),锌(毫克): 2.37973 not (4.0, 13.333333333333334),维生素A(微克): 44.28 not (256.6666666666667, 1000.0)"
15,"鸡蛋: 100.0克,山药: 76.7克,大白菜(青白口): 19.8克,精盐: 0.8克,花生油: 0.5克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.49268000000000006符合,维生素A(微克): 268.3278 within (256.6666666666667, 1000.0),铜(毫克): 0.34386999999999995 within (0.26666666666666666, 2.6666666666666665),钠(毫克): 469.8549符合, NO: 硫胺素(毫克): 0.30769不合适,钙(毫克): 75.43800000000002 not (266.6666666666667, 666.6666666666666),蛋白质(克): 20.787000000000003 not (21.666666666666668, 35.833333333333336),镁(毫克): 27.148不合适,脂肪(克): 10.0863 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.5093000000000001 not (5.0, 11.666666666666666),铁(毫克): 2.3714 not (4.0, 14.0),维生素C(毫克): 9.379000000000001 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.16768999999999998 not (1.5, 3.6666666666666665),膳食纤维(克): 1.2519999999999998 not (8.333333333333334, 10.0),维生素E(毫克): 2.30566 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.4321899999999999 not (4.0, 13.333333333333334),钾(毫克): 335.308不合适,磷(毫克): 161.697 not (240.0, 1166.6666666666667),硒(微克): 14.847069999999999 not (20.0, 133.33333333333334)"
17,"大葱: 97.4克,香菜[芫荽]: 100.0克,洋葱[葱头]: 65.4克,生抽: 200.0克,芝麻油: 20.0克,精盐: 0.6克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.426358符合,镁(毫克): 116.65799999999999符合,脂肪(克): 20.8976 within (15.933333333333332, 23.900000000000002),铁(毫克): 9.56514 within (4.0, 14.0),维生素C(毫克): 69.3976 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 14.811280000000002 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.48426600000000003 within (0.26666666666666666, 2.6666666666666665), NO: 硫胺素(毫克): 0.139304不合适,钙(毫克): 178.22000000000003 not (266.6666666666667, 666.6666666666666),蛋白质(克): 13.7752 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 4.922864000000001 not (5.0, 11.666666666666666),锰(毫克): 1.3708260000000003 not (1.5, 3.6666666666666665),膳食纤维(克): 3.5780000000000003 not (8.333333333333334, 10.0),锌(毫克): 1.8862200000000005 not (4.0, 13.333333333333334),维生素A(微克): 203.13240000000002 not (256.6666666666667, 1000.0),钾(毫克): 1191.824不合适,磷(毫克): 223.77800000000002 not (240.0, 1166.6666666666667),钠(毫克): 13061.877199999999不合适,硒(微克): 4.1155800000000005 not (20.0, 133.33333333333334)"
18,"羊排: 135.9克,花椒: 4.4克,姜: 55.3克,萝卜: 230.0克,粉丝: 34.2克,蒜苗: 64.3克,香菜: 34.6克,精盐: 0.5克,花生油: 0.5克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44778999999999997符合,蛋白质(克): 30.200100000000003 within (21.666666666666668, 35.833333333333336),镁(毫克): 104.39300000000001符合,脂肪(克): 18.360800000000005 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 8.496 within (5.0, 11.666666666666666),铁(毫克): 8.1201 within (4.0, 14.0),维生素C(毫克): 89.625 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.4849099999999997 within (1.5, 3.6666666666666665),膳食纤维(克): 8.8447 within (8.333333333333334, 10.0),锌(毫克): 6.0606399999999985 within (4.0, 13.333333333333334),铜(毫克): 0.44116 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 374.374 within (240.0, 1166.6666666666667),钠(毫克): 473.9327符合, NO: 钙(毫克): 196.79700000000003 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.61893不合适,维生素E(毫克): 2.1369100000000003 not (4.666666666666667, 233.33333333333334),维生素A(微克): 104.619 not (256.6666666666667, 1000.0),钾(毫克): 1156.0520000000001不合适,硒(微克): 6.053599999999999 not (20.0, 133.33333333333334)"
24,"鸭子: 67.8克,酸梅晶: 58.9克,酸梅晶: 27.0克,冰糖: 46.5克,老抽: 9.9克,生抽: 90.0克,料酒: 0.0克,精盐: 6.0克,姜: 12.4克,洋葱[葱头]: 55.1克,蒜: 100.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.49737599999999993符合,蛋白质(克): 22.9102 within (21.666666666666668, 35.833333333333336),脂肪(克): 16.1038 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.020835999999999 within (5.0, 11.666666666666666),铁(毫克): 13.12501 within (4.0, 14.0),维生素C(毫克): 40.0684 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.5649390000000003 within (1.5, 3.6666666666666665),锌(毫克): 4.1296 within (4.0, 13.333333333333334),铜(毫克): 0.677309 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 328.956 within (240.0, 1166.6666666666667),硒(微克): 24.268539999999998 within (20.0, 133.33333333333334), NO: 钙(毫克): 255.328 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.9913369999999999不合适,镁(毫克): 82.158不合适,膳食纤维(克): 3.3715 not (8.333333333333334, 10.0),维生素E(毫克): 1.11528 not (4.666666666666667, 233.33333333333334),维生素A(微克): 38.2866 not (256.6666666666667, 1000.0),钾(毫克): 1034.645不合适,钠(毫克): 8868.2876不合适"
25,"鲜贝: 2.1克,梨: 875.3克,罗汉果: 47.9克,枣: 99.0克,陈皮: 7.7克,麦芽糖: 39.6克,冰糖: 206.7克,精盐: 1.2克,花生油: 0.7克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.46543符合,镁(毫克): 99.196符合,烟酸(毫克): 9.209 within (5.0, 11.666666666666666),铁(毫克): 9.754000000000001 within (4.0, 14.0),维生素C(毫克): 123.76200000000001 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.50802 within (1.5, 3.6666666666666665),维生素E(毫克): 12.57231 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.087130000000001 within (4.0, 13.333333333333334),磷(毫克): 241.66799999999998 within (240.0, 1166.6666666666667),钠(毫克): 507.9031符合, NO: 钙(毫克): 173.518 not (266.6666666666667, 666.6666666666666),蛋白质(克): 12.1327 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.91442不合适,脂肪(克): 3.2286000000000006 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 47.2176 not (8.333333333333334, 10.0),维生素A(微克): 69.634 not (256.6666666666667, 1000.0),铜(毫克): 5.82263 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1138.272不合适,硒(微克): 12.611320000000001 not (20.0, 133.33333333333334)"
26,"牛奶: 500.0克,牛肉(瘦): 75.3克,金针菇: 55.4克,黄豆芽: 28.8克,油菜: 31.9克,玉米: 100.0克,藕[莲藕]: 100.0克,笋瓜[生瓜]: 68.4克,土豆: 45.1克,西红柿(番茄): 18.0克,菠菜: 9.9克,口蘑(白蘑): 0.0克,醋: 20.0克,绵白糖: 20.0克,酱油: 0.0克,芝麻籽(白): 0.0克,番茄酱: 40.0克,大葱: 14.1克,蒜: 0.0克,方便面: 0.0克,精盐: 0.3克,花生油: 0.0克"," (18, 30)_男_低,YES: 钙(毫克): 651.0170000000002 within (266.6666666666667, 666.6666666666666),脂肪(克): 20.320909999999994 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.046275999999997 within (5.0, 11.666666666666666),铁(毫克): 10.419189999999997 within (4.0, 14.0),维生素C(毫克): 104.0919 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.889703000000001 within (1.5, 3.6666666666666665),膳食纤维(克): 8.504299999999999 within (8.333333333333334, 10.0),维生素E(毫克): 5.97046 within (4.666666666666667, 233.33333333333334),锌(毫克): 7.405900000000001 within (4.0, 13.333333333333334),维生素A(微克): 562.6672 within (256.6666666666667, 1000.0),铜(毫克): 0.81151 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 874.4639999999998 within (240.0, 1166.6666666666667),钠(毫克): 490.1253符合,硒(微克): 21.645010000000003 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.658882不合适,蛋白质(克): 43.63924 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.183281不合适,镁(毫克): 189.38400000000001不合适,钾(毫克): 2251.986不合适"
27,"腊肉(生): 29.8克,大葱: 15.3克,精盐: 0.4克,胡椒粉: 2.0克,酱油(冬菇): 1.6克,姜粉: 8.0克,鸡蛋: 14.6克,小麦粉: 168.1克,花生油: 1.4克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.49748200000000004符合,蛋白质(克): 25.567899999999998 within (21.666666666666668, 35.833333333333336),镁(毫克): 119.027符合,脂肪(克): 20.184559999999998 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.33348 within (4.0, 14.0),维生素E(毫克): 5.78572 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.34582 within (4.0, 13.333333333333334),铜(毫克): 0.812116 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 603.776符合,磷(毫克): 433.618 within (240.0, 1166.6666666666667),钠(毫克): 521.4576999999999符合,硒(微克): 22.848869999999998 within (20.0, 133.33333333333334), NO: 钙(毫克): 80.96800000000002 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.19809400000000002不合适,烟酸(毫克): 4.318548 not (5.0, 11.666666666666666),维生素C(毫克): 2.657 not (33.333333333333336, 666.6666666666666),锰(毫克): 5.373119999999999 not (1.5, 3.6666666666666665),膳食纤维(克): 4.9110000000000005 not (8.333333333333334, 10.0),维生素A(微克): 69.7607 not (256.6666666666667, 1000.0)"
29,"海参: 38.6克,鸡蛋: 265.9克,小葱: 23.9克,猪肉: 47.8克,婆罗门参: 32.7克,花生油: 6.9克,精盐: 1.9克,生抽: 2.5克,胡椒粉: 0.1克,鱼奇油[鱼露，虾油]: 9.1克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44792999999999994符合,钙(毫克): 302.76899999999995 within (266.6666666666667, 666.6666666666666),镁(毫克): 114.642符合,铁(毫克): 13.725100000000001 within (4.0, 14.0),维生素E(毫克): 9.67047 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.47083 within (4.0, 13.333333333333334),维生素A(微克): 664.28 within (256.6666666666667, 1000.0),铜(毫克): 0.6047699999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 729.7819999999999符合,磷(毫克): 466.9 within (240.0, 1166.6666666666667),硒(微克): 69.93772999999999 within (20.0, 133.33333333333334), NO: 蛋白质(克): 50.65359999999998 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.91077不合适,脂肪(克): 48.2394 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.6951 not (5.0, 11.666666666666666),维生素C(毫克): 5.673 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.67339 not (1.5, 3.6666666666666665),膳食纤维(克): 0.435 not (8.333333333333334, 10.0),钠(毫克): 2334.7396不合适"
32,"牛肉: 79.8克,啤酒: 389.8克,番茄酱: 66.4克,橙子: 656.7克,百里香: 0.0克,荷兰豆: 21.5克,橙子: 16.1克,胡萝卜: 0.0克,洋葱: 60.9克,精盐: 5.3克,胡椒粉(黑色): 0.0克,葡萄酒: 66.0克"," (18, 30)_男_低,YES: 钙(毫克): 332.20399999999995 within (266.6666666666667, 666.6666666666666),蛋白质(克): 28.290719999999997 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.425803符合,镁(毫克): 117.444符合,烟酸(毫克): 10.305639999999997 within (5.0, 11.666666666666666),铁(毫克): 4.410989999999999 within (4.0, 14.0),维生素C(毫克): 365.87620000000004 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 4.761219999999999 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.93405 within (4.0, 13.333333333333334),维生素A(微克): 477.29140000000007 within (256.6666666666667, 1000.0),铜(毫克): 0.7095909999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 327.69 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.6845399999999999不合适,脂肪(克): 4.417159999999999 not (15.933333333333332, 23.900000000000002),锰(毫克): 0.5831710000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 18.877899999999997 not (8.333333333333334, 10.0),钾(毫克): 2161.4280000000003不合适,钠(毫克): 2179.6369999999997不合适,硒(微克): 9.224500000000003 not (20.0, 133.33333333333334)"
