index,nutrient_sums,suitable_combinations
28,"白玉米面: 219.8克,鸡蛋: 40.9克,菠菜: 279.5克,胡萝卜: 85.9克,蚝油: 26.6克,粉丝: 9.6克,精盐: 1.9克,花生油: 1.5克"," (18, 30)_男_低,YES: 钙(毫克): 364.556 within (266.6666666666667, 666.6666666666666),蛋白质(克): 33.941269999999996 within (21.666666666666668, 35.833333333333336),脂肪(克): 16.38391 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 9.794977 within (5.0, 11.666666666666666),铁(毫克): 12.50365 within (4.0, 14.0),维生素C(毫克): 83.6076 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.6567720000000006 within (1.5, 3.6666666666666665),维生素E(毫克): 22.795069999999996 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.2822499999999994 within (4.0, 13.333333333333334),铜(毫克): 1.023825 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 664.897 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 1.072554不合适,核黄素(毫克): 0.8409270000000001不合适,镁(毫克): 497.063不合适,膳食纤维(克): 22.3406 not (8.333333333333334, 10.0),维生素A(微克): 12265.4349 not (256.6666666666667, 1000.0),钾(毫克): 2575.2929999999997不合适,钠(毫克): 2279.8127999999997不合适,硒(微克): 12.56324 not (20.0, 133.33333333333334)"
36,"黑豆: 38.6克,花生油: 35.9克,枣: 20.3克,山药: 41.7克,玉竹: 10.5克,猪大排: 198.9克,精盐: 5.7克,花生油: 1.0克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.49772800000000006符合,镁(毫克): 111.04100000000001符合,烟酸(毫克): 11.604130000000001 within (5.0, 11.666666666666666),铁(毫克): 4.87856 within (4.0, 14.0),膳食纤维(克): 9.118300000000001 within (8.333333333333334, 10.0),维生素E(毫克): 15.920070000000003 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.1435200000000005 within (4.0, 13.333333333333334),铜(毫克): 0.7415349999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 408.879 within (240.0, 1166.6666666666667),硒(微克): 22.00825 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 2.0469100000000005不合适,钙(毫克): 80.00700000000002 not (266.6666666666667, 666.6666666666666),蛋白质(克): 49.83420000000001 not (21.666666666666668, 35.833333333333336),脂肪(克): 78.74892 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 16.092000000000002 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.714002 not (1.5, 3.6666666666666665),维生素A(微克): 45.5364 not (256.6666666666667, 1000.0),钾(毫克): 1258.162不合适,钠(毫克): 2340.8241999999996不合适"
39,"全麦面粉: 36.6克,玉米粒: 44.4克,胡萝卜: 59.6克,鸡胸脯肉: 61.0克,芹菜: 13.5克,生蚝: 3.8克,精盐: 1.1克,花生油: 2.0克"," (18, 30)_男_低,YES: 镁(毫克): 100.84700000000001符合,烟酸(毫克): 9.616456000000001 within (5.0, 11.666666666666666),锌(毫克): 4.77101 within (4.0, 13.333333333333334),铜(毫克): 0.802821 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 643.3919999999999符合,磷(毫克): 320.788 within (240.0, 1166.6666666666667),钠(毫克): 532.3336符合, NO: 硫胺素(毫克): 0.359811不合适,钙(毫克): 43.163999999999994 not (266.6666666666667, 666.6666666666666),蛋白质(克): 21.177310000000002 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.245027不合适,脂肪(克): 7.924550000000001 not (15.933333333333332, 23.900000000000002),铁(毫克): 3.3150399999999998 not (4.0, 14.0),维生素C(毫克): 3.9349 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.912723 not (1.5, 3.6666666666666665),膳食纤维(克): 5.8946000000000005 not (8.333333333333334, 10.0),维生素E(毫克): 2.28651 not (4.666666666666667, 233.33333333333334),维生素A(微克): 3043.4821 not (256.6666666666667, 1000.0),硒(微克): 16.94656 not (20.0, 133.33333333333334)"
43,"鸭子: 181.4克,姜黄粉: 8.4克,生抽: 27.7克,老抽: 6.7克,精盐: 16.0克,芝麻油: 57.2克,麦芽糖: 23.9克,冰糖: 32.1克"," (18, 30)_男_低,YES: 蛋白质(克): 30.83682 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.49776999999999993符合,烟酸(毫克): 8.64582 within (5.0, 11.666666666666666),铁(毫克): 11.635200000000001 within (4.0, 14.0),锰(毫克): 2.3716800000000005 within (1.5, 3.6666666666666665),维生素E(毫克): 40.061060000000005 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.59973 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 642.207符合,磷(毫克): 276.78000000000003 within (240.0, 1166.6666666666667),硒(微克): 23.3897 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.191072不合适,钙(毫克): 47.28800000000001 not (266.6666666666667, 666.6666666666666),镁(毫克): 56.52700000000001不合适,脂肪(克): 93.1328 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0588 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.9068 not (8.333333333333334, 10.0),锌(毫克): 3.162540000000001 not (4.0, 13.333333333333334),维生素A(微克): 94.328 not (256.6666666666667, 1000.0),钠(毫克): 8650.304900000001不合适"
46,"鸡蛋: 100.0克,胡萝卜: 2.0克,小麦粉(标准粉): 80.0克,荸荠: 0.0克,生菜: 28.1克,胡椒粉(黑色): 4.0克,橄榄油: 9.1克,大葱: 2.7克,精盐: 1.0克"," (18, 30)_男_低,YES: 蛋白质(克): 23.122259999999997 within (21.666666666666668, 35.833333333333336),脂肪(克): 19.276349999999997 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.501360000000001 within (4.0, 14.0),锰(毫克): 1.88169 within (1.5, 3.6666666666666665),维生素A(微克): 965.3115 within (256.6666666666667, 1000.0),铜(毫克): 0.551809 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 296.595 within (240.0, 1166.6666666666667),钠(毫克): 537.2676符合, NO: 硫胺素(毫克): 0.36012000000000005不合适,钙(毫克): 110.29899999999999 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.36619不合适,镁(毫克): 61.266000000000005不合适,烟酸(毫克): 1.984255 not (5.0, 11.666666666666666),维生素C(毫克): 3.1622 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 3.1484 not (8.333333333333334, 10.0),维生素E(毫克): 3.4047200000000006 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.5281800000000008 not (4.0, 13.333333333333334),钾(毫克): 424.102不合适,硒(微克): 19.022690000000008 not (20.0, 133.33333333333334)"
48,"藜麦: 97.8克,烤鸡: 53.2克,鸡蛋: 46.6克,生菜: 154.0克,美味香酥卷: 21.5克,橄榄油: 3.3克,精盐: 0.3克"," (18, 30)_男_低,YES: 蛋白质(克): 35.63086 within (21.666666666666668, 35.833333333333336),脂肪(克): 23.223360000000003 within (15.933333333333332, 23.900000000000002),铁(毫克): 8.16246 within (4.0, 14.0),锰(毫克): 2.5803039999999995 within (1.5, 3.6666666666666665),膳食纤维(克): 8.934000000000001 within (8.333333333333334, 10.0),维生素E(毫克): 4.6757 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.5564800000000005 within (4.0, 13.333333333333334),铜(毫克): 0.8398 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 648.618 within (240.0, 1166.6666666666667),钠(毫克): 518.4326000000001符合,硒(微克): 21.94282 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.56354不合适,钙(毫克): 140.86800000000002 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.772904不合适,镁(毫克): 236.84不合适,烟酸(毫克): 4.36326 not (5.0, 11.666666666666666),维生素C(毫克): 14.168 not (33.333333333333336, 666.6666666666666),维生素A(微克): 3557.8156 not (256.6666666666667, 1000.0),钾(毫克): 1029.404不合适"
55,"方便面: 194.2克,鸡蛋: 56.5克,火腿肠: 46.9克,大白菜(青白口): 24.4克,生抽: 5.6克,蚝油: 14.8克,精盐: 0.3克,花生油: 1.1克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.42705符合,蛋白质(克): 34.2795 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4970199999999999符合,镁(毫克): 102.93599999999999符合,铁(毫克): 11.712799999999998 within (4.0, 14.0),锰(毫克): 1.74142 within (1.5, 3.6666666666666665),维生素E(毫克): 6.365649999999999 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.60704 within (4.0, 13.333333333333334),铜(毫克): 0.8582399999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 344.57399999999996 within (240.0, 1166.6666666666667),硒(微克): 32.95944 within (20.0, 133.33333333333334), NO: 钙(毫克): 97.745 not (266.6666666666667, 666.6666666666666),脂肪(克): 51.999100000000006 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.2159799999999996 not (5.0, 11.666666666666666),维生素C(毫克): 6.832 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.6086 not (8.333333333333334, 10.0),维生素A(微克): 137.72699999999998 not (256.6666666666667, 1000.0),钾(毫克): 528.656不合适,钠(毫克): 3810.9794不合适"
58,"鸡蛋: 150.1克,韭菜: 168.1克,粉条: 60.6克,胡萝卜: 97.8克,木耳(黑木耳): 12.0克,虾皮: 11.3克,面条: 49.5克,胡椒粉: 0.4克,五香粉: 1.5克,精盐: 1.5克,蚝油: 15.9克,花生油: 0.4克"," (18, 30)_男_低,YES: 钙(毫克): 362.286 within (266.6666666666667, 666.6666666666666),蛋白质(克): 35.51754000000001 within (21.666666666666668, 35.833333333333336),维生素C(毫克): 46.114200000000004 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.673674 within (1.5, 3.6666666666666665),膳食纤维(克): 9.559899999999999 within (8.333333333333334, 10.0),维生素E(毫克): 7.10588 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.725860000000001 within (4.0, 13.333333333333334),铜(毫克): 0.8070700000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 508.99 within (240.0, 1166.6666666666667),硒(微克): 40.062799999999996 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.40284800000000004不合适,核黄素(毫克): 0.728374不合适,镁(毫克): 154.814不合适,脂肪(克): 15.52772 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 4.167174 not (5.0, 11.666666666666666),铁(毫克): 24.133100000000002 not (4.0, 14.0),维生素A(微克): 5649.9964 not (256.6666666666667, 1000.0),钾(毫克): 1256.8549999999998不合适,钠(毫克): 2181.1039不合适"
59,"鸡蛋: 139.2克,火腿肠: 100.0克,海苔: 10.0克,海鲜酱汁: 2.0克,精盐: 0.0克,花生油: 0.6克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.43720000000000003符合,蛋白质(克): 35.5198 within (21.666666666666668, 35.833333333333336),脂肪(克): 23.796799999999998 within (15.933333333333332, 23.900000000000002),铁(毫克): 8.751600000000002 within (4.0, 14.0),锌(毫克): 5.171480000000001 within (4.0, 13.333333333333334),维生素A(微克): 490.26399999999995 within (256.6666666666667, 1000.0),铜(毫克): 0.67326 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 611.154符合,磷(毫克): 420.80999999999995 within (240.0, 1166.6666666666667),硒(微克): 32.247279999999996 within (20.0, 133.33333333333334), NO: 钙(毫克): 121.264 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.90318不合适,镁(毫克): 62.912不合适,烟酸(毫克): 3.1998 not (5.0, 11.666666666666666),维生素C(毫克): 18.608 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.44174 not (1.5, 3.6666666666666665),膳食纤维(克): 4.696 not (8.333333333333334, 10.0),维生素E(毫克): 3.6552399999999996 not (4.666666666666667, 233.33333333333334),钠(毫克): 1146.469不合适"
62,"面条: 97.1克,牛肉: 77.7克,洋葱: 155.6克,大葱: 30.5克,香菇: 47.2克,姜: 0.1克,花椒: 8.6克,精盐: 1.1克,花生油: 0.2克"," (18, 30)_男_低,YES: 蛋白质(克): 27.3676 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 7.125995999999999 within (5.0, 11.666666666666666),铁(毫克): 7.48216 within (4.0, 14.0),锰(毫克): 1.5636940000000001 within (1.5, 3.6666666666666665),锌(毫克): 5.92912 within (4.0, 13.333333333333334),铜(毫克): 0.536354 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 375.55699999999996 within (240.0, 1166.6666666666667),钠(毫克): 537.4795符合, NO: 硫胺素(毫克): 0.335766不合适,钙(毫克): 129.376 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.308782不合适,镁(毫克): 89.572不合适,脂肪(克): 5.2976 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 16.703400000000002 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 7.8469999999999995 not (8.333333333333334, 10.0),维生素E(毫克): 1.4970999999999999 not (4.666666666666667, 233.33333333333334),维生素A(微克): 11.400599999999999 not (256.6666666666667, 1000.0),钾(毫克): 597.448不合适,硒(微克): 18.79142 not (20.0, 133.33333333333334)"
63,"腐竹: 78.1克,芹菜叶: 100.0克,莴苣: 0.0克,大葱: 23.4克,姜: 0.0克,精盐: 1.0克,花生油: 0.8克"," (18, 30)_男_低,YES: 镁(毫克): 117.93299999999999符合,脂肪(克): 18.417099999999998 within (15.933333333333332, 23.900000000000002),铁(毫克): 13.683499999999997 within (4.0, 14.0),锰(毫克): 2.6026099999999994 within (1.5, 3.6666666666666665),维生素E(毫克): 24.64972 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.12173 within (4.0, 13.333333333333334),维生素A(微克): 490.34 within (256.6666666666667, 1000.0),铜(毫克): 2.03443 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 602.7370000000001符合,磷(毫克): 294.816 within (240.0, 1166.6666666666667),钠(毫克): 497.95770000000005符合, NO: 硫胺素(毫克): 0.18855不合适,钙(毫克): 107.239 not (266.6666666666667, 666.6666666666666),蛋白质(克): 37.8304 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.21636999999999998不合适,烟酸(毫克): 1.6418 not (5.0, 11.666666666666666),维生素C(毫克): 25.978 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 3.2851999999999997 not (8.333333333333334, 10.0),硒(微克): 7.36043 not (20.0, 133.33333333333334)"
