index,nutrient_sums,suitable_combinations
40,"鸡蛋: 95.6克,黄瓜: 100.0克,鳄梨: 8.6克,精盐: 1.0克"," (18, 30)_男_低,YES: 维生素A(微克): 260.45 within (256.6666666666667, 1000.0),钠(毫克): 521.684符合, NO: 硫胺素(毫克): 0.14162不合适,钙(毫克): 70.702 not (266.6666666666667, 666.6666666666666),蛋白质(克): 13.536800000000001 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.30144000000000004不合适,镁(毫克): 25.933999999999997不合适,脂肪(克): 9.8386 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.4526 not (5.0, 11.666666666666666),铁(毫克): 2.288 not (4.0, 14.0),维生素C(毫克): 3.4879999999999995 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.13992 not (1.5, 3.6666666666666665),膳食纤维(克): 0.6806 not (8.333333333333334, 10.0),维生素E(毫克): 1.78904 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.29012 not (4.0, 13.333333333333334),铜(毫克): 0.20816 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 345.878不合适,磷(毫克): 151.806 not (240.0, 1166.6666666666667),硒(微克): 14.01904 not (20.0, 133.33333333333334)"
41,"鸡蛋: 98.0克,山药: 4.0克,玉米淀粉: 0.0克,姜: 7.2克,酱油: 0.9克,精盐: 0.6克,花生油: 8.0克,猪肉: 145.9克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44059800000000005符合,蛋白质(克): 32.8254 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.512381符合,烟酸(毫克): 5.397552000000001 within (5.0, 11.666666666666666),铁(毫克): 4.64817 within (4.0, 14.0),维生素E(毫克): 5.68825 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.160730000000001 within (4.0, 13.333333333333334),维生素A(微克): 257.238 within (256.6666666666667, 1000.0),铜(毫克): 0.26742900000000003 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 368.964 within (240.0, 1166.6666666666667),钠(毫克): 514.8774000000001符合,硒(微克): 31.592950000000002 within (20.0, 133.33333333333334), NO: 钙(毫克): 67.463 not (266.6666666666667, 666.6666666666666),镁(毫克): 37.545不合适,脂肪(克): 70.68679 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.48800000000000004 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.34721 not (1.5, 3.6666666666666665),膳食纤维(克): 0.25490000000000007 not (8.333333333333334, 10.0),钾(毫克): 482.50300000000004不合适"
43,"鸭子: 159.0克,姜黄粉: 4.4克,生抽: 40.0克,老抽: 20.0克,精盐: 0.0克,芝麻油: 51.5克,麦芽糖: 0.0克,冰糖: 79.5克"," (18, 30)_男_低,YES: 蛋白质(克): 28.57092 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.44025符合,烟酸(毫克): 7.505400000000002 within (5.0, 11.666666666666666),铁(毫克): 10.464000000000002 within (4.0, 14.0),锰(毫克): 1.588 within (1.5, 3.6666666666666665),维生素E(毫克): 35.917170000000006 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.5527000000000002 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 603.6049999999999符合,磷(毫克): 267.796 within (240.0, 1166.6666666666667),硒(微克): 20.6503 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.16760200000000003不合适,钙(毫克): 51.652 not (266.6666666666667, 666.6666666666666),镁(毫克): 54.947不合适,脂肪(克): 82.9115 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0308 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 0.9988 not (8.333333333333334, 10.0),锌(毫克): 2.8792 not (4.0, 13.333333333333334),维生素A(微克): 82.68 not (256.6666666666667, 1000.0),钠(毫克): 4049.611不合适"
45,"香菇: 40.0克,绿豆芽: 100.0克,鹌鹑蛋: 100.0克,腊肠: 45.8克,喜乐: 0.0克,甘蓝菜: 100.0克,香菜: 16.4克,姜: 26.0克,牛奶: 39.7克,辣椒酱[辣椒糊]: 4.3克,郫县辣酱: 13.1克,火锅底料: 5.9克,生抽: 12.0克,精盐: 2.8克,芝麻油: 4.0克,熏醋: 0.0克,汤(鸡精奶油、罐头、浓缩): 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 282.757 within (266.6666666666667, 666.6666666666666),蛋白质(克): 31.957200000000007 within (21.666666666666668, 35.833333333333336),镁(毫克): 102.07300000000001符合,烟酸(毫克): 5.20874 within (5.0, 11.666666666666666),铁(毫克): 10.5147 within (4.0, 14.0),维生素C(毫克): 91.311 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.92025 within (1.5, 3.6666666666666665),维生素E(毫克): 8.41121 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.1466400000000005 within (4.0, 13.333333333333334),维生素A(微克): 670.259 within (256.6666666666667, 1000.0),铜(毫克): 0.52793 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 656.974符合,磷(毫克): 388.844 within (240.0, 1166.6666666666667),硒(微克): 33.316849999999995 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.23032000000000005不合适,核黄素(毫克): 0.8601099999999999不合适,脂肪(克): 42.691500000000005 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 5.8965 not (8.333333333333334, 10.0),钠(毫克): 3806.4062999999996不合适"
47,"米饭: 87.3克,鸡蛋: 95.9克,青豆: 50.2克,玉米粒: 25.1克,胡萝卜: 0.0克,午餐肉: 7.7克,精盐: 0.7克,花生油: 1.2克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44388500000000003符合,蛋白质(克): 35.43172 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4297810000000001符合,镁(毫克): 120.24199999999999符合,脂肪(克): 20.34594 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.121576999999999 within (5.0, 11.666666666666666),铁(毫克): 8.05331 within (4.0, 14.0),锰(毫克): 1.8065449999999998 within (1.5, 3.6666666666666665),膳食纤维(克): 8.4194 within (8.333333333333334, 10.0),维生素E(毫克): 7.45745 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.123600000000001 within (4.0, 13.333333333333334),维生素A(微克): 344.4342 within (256.6666666666667, 1000.0),铜(毫克): 0.976744 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 617.7009999999999符合,磷(毫克): 436.213 within (240.0, 1166.6666666666667),钠(毫克): 488.8048999999999符合,硒(微克): 21.1511 within (20.0, 133.33333333333334), NO: 钙(毫克): 166.65900000000002 not (266.6666666666667, 666.6666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666)"
48,"藜麦: 94.2克,烤鸡: 0.0克,鸡蛋: 100.0克,生菜: 1.3克,美味香酥卷: 29.4克,橄榄油: 3.4克,精盐: 0.8克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.48531符合,蛋白质(克): 28.82372 within (21.666666666666668, 35.833333333333336),脂肪(克): 18.974890000000002 within (15.933333333333332, 23.900000000000002),铁(毫克): 7.0433200000000005 within (4.0, 14.0),锰(毫克): 2.1370560000000003 within (1.5, 3.6666666666666665),维生素E(毫克): 5.476100000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.024460000000001 within (4.0, 13.333333333333334),维生素A(微克): 272.12789999999995 within (256.6666666666667, 1000.0),铜(毫克): 0.8366370000000001 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 731.668符合,磷(毫克): 593.799 within (240.0, 1166.6666666666667),钠(毫克): 505.6872符合,硒(微克): 27.8018 within (20.0, 133.33333333333334), NO: 钙(毫克): 100.918 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.7234760000000001不合适,镁(毫克): 212.223不合适,烟酸(毫克): 2.107115 not (5.0, 11.666666666666666),维生素C(毫克): 0.1196 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 6.7285 not (8.333333333333334, 10.0)"
59,"鸡蛋: 135.4克,火腿肠: 100.0克,海苔: 9.3克,海鲜酱汁: 13.2克,精盐: 0.0克,花生油: 0.2克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.431788符合,蛋白质(克): 35.179320000000004 within (21.666666666666668, 35.833333333333336),脂肪(克): 23.408880000000003 within (15.933333333333332, 23.900000000000002),铁(毫克): 8.67702 within (4.0, 14.0),锌(毫克): 5.13483 within (4.0, 13.333333333333334),维生素A(微克): 470.40860000000004 within (256.6666666666667, 1000.0),铜(毫克): 0.674226 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 606.208符合,磷(毫克): 416.426 within (240.0, 1166.6666666666667),硒(微克): 31.69046 within (20.0, 133.33333333333334), NO: 钙(毫克): 120.32000000000002 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.9107140000000001不合适,镁(毫克): 63.357不合适,烟酸(毫克): 3.28138 not (5.0, 11.666666666666666),维生素C(毫克): 17.350800000000003 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.4506180000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 4.684800000000001 not (8.333333333333334, 10.0),维生素E(毫克): 3.43962 not (4.666666666666667, 233.33333333333334),钠(毫克): 1311.1450000000002不合适"
62,"面条: 95.4克,牛肉: 46.1克,洋葱: 200.0克,大葱: 100.0克,香菇: 57.4克,姜: 0.0克,花椒: 4.6克,精盐: 1.1克,花生油: 1.5克"," (18, 30)_男_低,YES: 蛋白质(克): 22.5631 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 5.8708 within (5.0, 11.666666666666666),铁(毫克): 6.6888000000000005 within (4.0, 14.0),锰(毫克): 1.6817000000000002 within (1.5, 3.6666666666666665),膳食纤维(克): 8.6776 within (8.333333333333334, 10.0),锌(毫克): 4.76083 within (4.0, 13.333333333333334),铜(毫克): 0.5227499999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 685.399符合,磷(毫克): 361.817 within (240.0, 1166.6666666666667),钠(毫克): 513.7857符合, NO: 硫胺素(毫克): 0.3558400000000001不合适,钙(毫克): 127.06100000000002 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.30102000000000007不合适,镁(毫克): 96.898不合适,脂肪(克): 5.1841 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 31.8 not (33.333333333333336, 666.6666666666666),维生素E(毫克): 1.9470300000000003 not (4.666666666666667, 233.33333333333334),维生素A(微克): 15.485 not (256.6666666666667, 1000.0),硒(微克): 17.42549 not (20.0, 133.33333333333334)"
65,"白果(干)[银杏]: 46.8克,香菇: 100.0克,鸡腿: 144.1克,瓦罐鸡汤(汤): 131.6克,小白菜: 100.0克,精盐: 0.0克,绵白糖: 18.4克,胡椒粉: 0.0克,花生油: 0.5克"," (18, 30)_男_低,YES: 蛋白质(克): 34.6628 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.51066符合,脂肪(克): 23.5993 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.382799999999998 within (5.0, 11.666666666666666),铁(毫克): 4.9012 within (4.0, 14.0),锰(毫克): 1.5296399999999999 within (1.5, 3.6666666666666665),维生素E(毫克): 12.789489999999999 within (4.666666666666667, 233.33333333333334),维生素A(微克): 343.404 within (256.6666666666667, 1000.0),铜(毫克): 0.55788 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 606.375符合,磷(毫克): 374.563 within (240.0, 1166.6666666666667),钠(毫克): 507.1182999999999符合,硒(微克): 28.474319999999995 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.06197999999999999不合适,钙(毫克): 129.71400000000003 not (266.6666666666667, 666.6666666666666),镁(毫克): 84.952不合适,维生素C(毫克): 28.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.4 not (8.333333333333334, 10.0),锌(毫克): 3.1221200000000002 not (4.0, 13.333333333333334)"
70,"面条均值: 176.8克,胡萝卜: 8.8克,香菇: 60.0克,猪肉: 45.0克,油菜(小): 57.7克,生抽: 0.7克,玉米淀粉: 7.8克,精盐: 0.9克,花生油: 0.2克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.502018符合,蛋白质(克): 22.89354 within (21.666666666666668, 35.833333333333336),镁(毫克): 100.08000000000001符合,脂肪(克): 18.41242 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.430064 within (5.0, 11.666666666666666),铁(毫克): 9.8872 within (4.0, 14.0),锰(毫克): 1.780774 within (1.5, 3.6666666666666665),锌(毫克): 4.387639999999999 within (4.0, 13.333333333333334),维生素A(微克): 589.3494000000001 within (256.6666666666667, 1000.0),铜(毫克): 0.41110000000000013 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 420.246 within (240.0, 1166.6666666666667),钠(毫克): 512.7194符合,硒(微克): 27.772320000000008 within (20.0, 133.33333333333334), NO: 钙(毫克): 116.27099999999999 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.29891400000000007不合适,维生素C(毫克): 4.558200000000001 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.052499999999999 not (8.333333333333334, 10.0),维生素E(毫克): 1.78134 not (4.666666666666667, 233.33333333333334),钾(毫克): 464.37500000000006不合适"
72,"酱油: 22.3克,豆油: 6.5克,姜: 100.0克,小葱: 82.7克,大葱: 100.0克,精盐: 0.2克,花生油: 0.0克"," (18, 30)_男_低,YES: 维生素C(毫克): 38.367000000000004 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.6631500000000004 within (1.5, 3.6666666666666665),维生素E(毫克): 6.7554300000000005 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.289443 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 657.165符合, NO: 硫胺素(毫克): 0.100716不合适,钙(毫克): 120.224 not (266.6666666666667, 666.6666666666666),蛋白质(克): 5.8842 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.15392699999999998不合适,镁(毫克): 84.552不合适,脂肪(克): 7.838030000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.261444 not (5.0, 11.666666666666666),铁(毫克): 3.3806899999999995 not (4.0, 14.0),膳食纤维(克): 5.2693 not (8.333333333333334, 10.0),锌(毫克): 1.1520700000000001 not (4.0, 13.333333333333334),维生素A(微克): 125.78000000000002 not (256.6666666666667, 1000.0),磷(毫克): 105.91900000000001 not (240.0, 1166.6666666666667),钠(毫克): 1628.1013000000003不合适,硒(微克): 2.28702 not (20.0, 133.33333333333334)"
