index,nutrient_sums,suitable_combinations
484,"[('虾米[海米，虾仁]', 46.202466337695945), ('扇贝(干)[干贝]', 14.775125908842453), ('大米', 79.69552588364155), ('姜', 15.538247291512615), ('胡椒粉', 1.189347932966232), ('精盐', 2.67510735801124), ('芹菜', 67.66739413376327), ('香菇', 60.61145655310305), ('花生油', 1.3672838516860815)]"," (18, 30)_男_低,YES: 钙(毫克): 308.2240306464488 within (266.6666666666667, 666.6666666666666),蛋白质(克): 35.7898537358439 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 5.529108912159721 within (5.0, 11.666666666666666),铁(毫克): 7.256580142297812 within (4.0, 14.0),锰(毫克): 2.0360584843165057 within (1.5, 3.6666666666666665),锌(毫克): 4.003991638885092 within (4.0, 13.333333333333334),铜(毫克): 1.3067305415320591 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 701.9378164277165符合,磷(毫克): 522.7458077545346 within (240.0, 1166.6666666666667),硒(微克): 48.15654484612028 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.07879533011838111不合适,核黄素(毫克): 0.21715923928391323不合适,镁(毫克): 175.14360364182153不合适,脂肪(克): 3.8002818425128697 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 2.7192191098071663 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 3.5297440517216767 not (8.333333333333334, 10.0),维生素E(毫克): 1.6583969871159772 not (4.666666666666667, 233.33333333333334),维生素A(微克): 102.59469647236456 not (256.6666666666667, 1000.0),钠(毫克): 3415.2616528537906不合适"
485,"[('豇豆', 43.16380746930504), ('虾米[海米，虾仁]', 41.14099257974327), ('麻辣酱', 17.903122666207533), ('精盐', 0.5872971460593315), ('绵白糖', 0.9228754296548702), ('花生油', 1.482698605785372)]"," (18, 30)_男_低,YES: 钙(毫克): 279.2603416950498 within (266.6666666666667, 666.6666666666666),蛋白质(克): 27.348532588993372 within (21.666666666666668, 35.833333333333336),镁(毫克): 119.31572598727071符合,铁(毫克): 9.968262442587077 within (4.0, 14.0),维生素E(毫克): 5.116135950493577 within (4.666666666666667, 233.33333333333334),铜(毫克): 1.9148040418946557 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 610.033655290785符合,磷(毫克): 441.5308781287749 within (240.0, 1166.6666666666667),硒(微克): 34.12852920847522 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.0731761912088624不合适,核黄素(毫克): 0.112545233337068不合适,脂肪(克): 3.9819066598611563 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.2370701750874193 not (5.0, 11.666666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.7859727502519749 not (1.5, 3.6666666666666665),膳食纤维(克): 3.9597864636310347 not (8.333333333333334, 10.0),锌(毫克): 3.109565927133248 not (4.0, 13.333333333333334),维生素A(微克): 19.580144575173378 not (256.6666666666667, 1000.0),钠(毫克): 2823.382215882091不合适"
486,"[('猪肉', 85.50696539834728), ('虾米[海米，虾仁]', 38.50348851698816), ('胡萝卜', 0.0), ('香菇', 1.8231537211510758), ('鸡蛋', 98.91885081651704), ('小葱', 5.202791506638127), ('鳄梨', 8.945444712184317), ('精盐', 1.4906357301006787)]"," (18, 30)_男_低,YES: 钙(毫克): 279.31374738859955 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.46541095959786233符合,镁(毫克): 119.09681797835472符合,烟酸(毫克): 5.342993606405673 within (5.0, 11.666666666666666),铁(毫克): 7.759338754745194 within (4.0, 14.0),锌(毫克): 4.391775085912835 within (4.0, 13.333333333333334),维生素A(微克): 267.6877266546457 within (256.6666666666667, 1000.0),铜(毫克): 1.1274682435527923 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 600.1349519404206符合,磷(毫克): 529.5356531258675 within (240.0, 1166.6666666666667),硒(微克): 53.56887062035686 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.3132177935629534不合适,蛋白质(克): 41.57141401331766 not (21.666666666666668, 35.833333333333336),脂肪(克): 42.73846043883789 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 1.808221793368752 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.3994762086957344 not (1.5, 3.6666666666666665),膳食纤维(克): 0.32085749284679 not (8.333333333333334, 10.0),维生素E(毫克): 2.7070258446486832 not (4.666666666666667, 233.33333333333334),钠(毫克): 2651.866551832765不合适"
487,"[('小萝卜', 600.0), ('香肠', 71.76133974693221), ('虾米[海米，虾仁]', 17.90488024639896), ('玉米淀粉', 49.42777401004747), ('精盐', 0.7406635524328944), ('花生油', 0.06914894703578045)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4330732510129287符合,钙(毫克): 268.4869161090728 within (266.6666666666667, 666.6666666666666),蛋白质(克): 29.79204883480758 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 6.120448475295487 within (5.0, 11.666666666666666),铁(毫克): 10.158217447816218 within (4.0, 14.0),维生素C(毫克): 88.80000000000001 within (33.333333333333336, 666.6666666666666),膳食纤维(克): 9.649427774010048 within (8.333333333333334, 10.0),锌(毫克): 7.871598884234635 within (4.0, 13.333333333333334),铜(毫克): 0.9753839571575786 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 393.70127098451 within (240.0, 1166.6666666666667),硒(微克): 23.747150255185435 within (20.0, 133.33333333333334), NO: 核黄素(毫克): 0.35419443962132313不合适,镁(毫克): 142.55327674049855不合适,脂肪(克): 30.390899735506576 not (15.933333333333332, 23.900000000000002),锰(毫克): 0.8372984038185252 not (1.5, 3.6666666666666665),维生素E(毫克): 1.0439893660634623 not (4.666666666666667, 233.33333333333334),维生素A(微克): 16.360024851743784 not (256.6666666666667, 1000.0),钾(毫克): 1825.6143167164118不合适,钠(毫克): 3061.280313282424不合适"
488,"[('银耳', 55.88512148757301), ('枸杞', 6.371553077609677), ('虾米[海米，虾仁]', 8.272828600185436), ('扇贝(干)[干贝]', 9.45818143522453), ('精盐', 1.3491866302991293), ('花生油', 0.17827074593933268)]"," (18, 30)_男_低,YES: 铁(毫克): 4.09368487150962 within (4.0, 14.0),铜(毫克): 0.31152067257150623 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 322.3256577440062 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.05107027937543892不合适,钙(毫克): 77.45678756642268 not (266.6666666666667, 666.6666666666666),蛋白质(克): 15.348133002810922 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.1988115232101311不合适,镁(毫克): 65.87475352309512不合适,脂肪(克): 1.4981473702337709 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.8668695278356418 not (5.0, 11.666666666666666),维生素C(毫克): 3.0583454772526455 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.2593091133864389 not (1.5, 3.6666666666666665),膳食纤维(克): 18.06586940233823 not (8.333333333333334, 10.0),维生素E(毫克): 1.1631375672506858 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.585372129121234 not (4.0, 13.333333333333334),维生素A(微克): 106.3154314750709 not (256.6666666666667, 1000.0),钾(毫克): 1052.4492738235322不合适,钠(毫克): 1026.0077359729491不合适,硒(微克): 15.965368023303427 not (20.0, 133.33333333333334)"
489,"[('鸡蛋', 94.55027269722017), ('裙带菜', 0.9954555044943745), ('姜', 19.499911412343344), ('蒜', 5.723331868679745), ('虾米[海米，虾仁]', 22.334263782340628), ('豆腐', 121.41506309831956), ('精盐', 0.019376364041946606), ('花生油', 1.143846135004904)]"," (18, 30)_男_低,YES: 钙(毫克): 619.1149519032267 within (266.6666666666667, 666.6666666666666),蛋白质(克): 32.792963060300686 within (21.666666666666668, 35.833333333333336),镁(毫克): 109.68760455393269符合,脂肪(克): 15.999046021510232 within (15.933333333333332, 23.900000000000002),铁(毫克): 11.281182576266602 within (4.0, 14.0),锰(毫克): 1.6678772296882944 within (1.5, 3.6666666666666665),维生素A(微克): 257.2323865471215 within (256.6666666666667, 1000.0),铜(毫克): 0.9427003613309227 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 404.03377943815684 within (240.0, 1166.6666666666667),硒(微克): 42.12659100531871 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.22052884677733986不合适,核黄素(毫克): 0.3596578717720172不合适,烟酸(毫克): 1.75456301000461 not (5.0, 11.666666666666666),维生素C(毫克): 2.716954727754965 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.0159100441929754 not (8.333333333333334, 10.0),维生素E(毫克): 2.573581680083806 not (4.666666666666667, 233.33333333333334),锌(毫克): 3.0065524250588456 not (4.0, 13.333333333333334),钾(毫克): 496.34527546994093不合适,钠(毫克): 1245.6184152826083不合适"
490,"[('虾米[海米，虾仁]', 103.30024810789354), ('姜', 10.850695817221082), ('蒜', 12.111130836129718), ('蒜', 14.346371860099843), ('精盐', 0.43965636548898085), ('花生油', 0.5376442032131908)]"," (18, 30)_男_低,YES: 钙(毫克): 624.2953864544274 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 5.437020490806052 within (5.0, 11.666666666666666),铁(毫克): 11.984702824693358 within (4.0, 14.0),锰(毫克): 1.5880528509933347 within (1.5, 3.6666666666666665),锌(毫克): 4.293504742228944 within (4.0, 13.333333333333334),铜(毫克): 2.50261667333626 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 706.3224313992978符合,磷(毫克): 731.2529521085894 within (240.0, 1166.6666666666667),硒(微克): 81.71051291644764 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.0654151693666927不合适,蛋白质(克): 46.96596464025355 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.15631875944049106不合适,镁(毫克): 255.19681337963743不合适,脂肪(克): 3.4203046981996845 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 8.688768673912467 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 0.84857634368579 not (8.333333333333334, 10.0),维生素E(毫克): 1.755482776403697 not (4.666666666666667, 233.33333333333334),维生素A(微克): 22.40740467545584 not (256.6666666666667, 1000.0),钠(毫克): 5232.311497709654不合适"
491,"[('花生油', 14.557745230528209), ('猪肉', 0.0), ('大白菜', 155.6431199786518), ('玉米粒', 100.36582932599562), ('虾米[海米，虾仁]', 37.04339997609577), ('鸡蛋', 0.0), ('生抽', 0.0), ('料酒', 0.0), ('蚝油', 30.0), ('精盐', 3.0440613747952225), ('绵白糖', 4.002637364075089), ('胡椒粉', 0.2852177536127186), ('小葱', 0.0), ('姜', 10.0)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4576267268724049符合,钙(毫克): 303.3005234365122 within (266.6666666666667, 666.6666666666666),蛋白质(克): 30.448457253453313 within (21.666666666666668, 35.833333333333336),脂肪(克): 20.575574105286496 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.759436542623741 within (5.0, 11.666666666666666),铁(毫克): 8.870765127695757 within (4.0, 14.0),维生素C(毫克): 48.64936719338206 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.5077967994074437 within (1.5, 3.6666666666666665),膳食纤维(克): 8.908410508959989 within (8.333333333333334, 10.0),维生素E(毫克): 8.368501559146296 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.822079512040571 within (4.0, 13.333333333333334),铜(毫克): 1.348893011570865 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 600.3796641667559符合,磷(毫克): 547.0209680604861 within (240.0, 1166.6666666666667),硒(微克): 44.37351968750837 within (20.0, 133.33333333333334), NO: 核黄素(毫克): 0.3481800875580597不合适,镁(毫克): 256.10493798926444不合适,维生素A(微克): 2158.4828783914795 not (256.6666666666667, 1000.0),钠(毫克): 4485.493434228479不合适"
492,"[('虾米[海米，虾仁]', 3.872526415273873), ('豆腐', 152.7611566224305), ('金针菇', 164.06519611007366), ('粉丝', 2.9068488221425497), ('香菜', 7.922332643720349), ('生抽', 17.960887047271626), ('蚝油', 10.532158117906082), ('酱油(味精)', 6.068868353062663), ('蒜', 25.050061286343325), ('花生油', 15.53328495035203), ('精盐', 1.4298735748662783)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4314356345100942符合,钙(毫克): 653.8308422536719 within (266.6666666666667, 666.6666666666666),蛋白质(克): 21.823851550893504 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4651983292428115符合,镁(毫克): 110.67141161267763符合,脂肪(克): 23.79506098759621 within (15.933333333333332, 23.900000000000002),铁(毫克): 13.05923650375274 within (4.0, 14.0),锰(毫克): 1.7737788385592907 within (1.5, 3.6666666666666665),维生素E(毫克): 8.569408755394889 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.7701704020713744 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 402.80825489798946 within (240.0, 1166.6666666666667),硒(微克): 21.13345719291982 within (20.0, 133.33333333333334), NO: 烟酸(毫克): 1.3616315611024177 not (5.0, 11.666666666666666),维生素C(毫克): 15.05240386914879 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 5.562202696856515 not (8.333333333333334, 10.0),锌(毫克): 2.7204415461106985 not (4.0, 13.333333333333334),维生素A(微克): 40.44367714065855 not (256.6666666666667, 1000.0),钾(毫克): 772.4690374866607不合适,钠(毫克): 2753.5665176655975不合适"
493,"[('鸡蛋', 48.54405829224228), ('精盐', 0.5177554182017987), ('虾米[海米，虾仁]', 104.78544405279209), ('花生油', 0.37450392006995936)]"," (18, 30)_男_低,YES: 钙(毫克): 608.9027337990645 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 5.336360319224089 within (5.0, 11.666666666666666),铁(毫克): 12.513318179516022 within (4.0, 14.0),锌(毫克): 4.539828835851343 within (4.0, 13.333333333333334),铜(毫克): 2.5156035473340066 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 651.1540228581586符合,磷(毫克): 761.0345087595208 within (240.0, 1166.6666666666667),硒(微克): 85.97462032909479 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.06387700852674572不合适,蛋白质(克): 52.24759880393837 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.2568114902524047不合适,镁(毫克): 252.165898980579不合适,脂肪(克): 7.3704280912398055 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.8290028961724122 not (1.5, 3.6666666666666665),膳食纤维(克): 0.0 not (8.333333333333334, 10.0),维生素E(毫克): 2.580594504529447 not (4.666666666666667, 233.33333333333334),维生素A(微克): 135.59803965493327 not (256.6666666666667, 1000.0),钠(毫克): 5393.382514359346不合适"
494,"[('虾米[海米，虾仁]', 86.35507407166023), ('粉丝', 41.560757932015036), ('蒜', 33.71608192805794), ('姜', 7.689079946481161), ('精盐', 1.8779103989293462), ('料酒', 11.093876281394898), ('生抽', 8.36916772398833), ('老抽', 2.2526550214692014), ('绵白糖', 0.0), ('醋', 9.463650722656675), ('花生油', 1.668086500276552)]"," (18, 30)_男_低,YES: 钙(毫克): 560.9792135936532 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 5.042244674276277 within (5.0, 11.666666666666666),铁(毫克): 13.849213184554722 within (4.0, 14.0),锰(毫克): 1.866190427466984 within (1.5, 3.6666666666666665),锌(毫克): 4.011565510228981 within (4.0, 13.333333333333334),铜(毫克): 2.1690520205887034 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 710.4120729449446符合,磷(毫克): 653.4976628364446 within (240.0, 1166.6666666666667),硒(微克): 71.75172346778126 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.09526243990021806不合适,蛋白质(克): 41.12565237416787 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.16707268845209422不合适,镁(毫克): 224.90129522143857不合适,脂肪(克): 4.253004829779014 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 10.826980759413324 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.3728112162963737 not (8.333333333333334, 10.0),维生素E(毫克): 1.9893541290050036 not (4.666666666666667, 233.33333333333334),维生素A(微克): 19.044899767106212 not (256.6666666666667, 1000.0),钠(毫克): 5718.217681453671不合适"
495,"[('辣椒(甜、绿色、熟)', 169.75298114871023), ('虾米[海米，虾仁]', 104.82989269072367), ('生抽', 10.35438777807816), ('蚝油', 7.345550577933072), ('绵白糖', 18.944370434994283), ('胡椒粉', 1.1375244524811996), ('精盐', 1.3466249108710724), ('花生油', 1.4689900857265048)]"," (18, 30)_男_低,YES: 钙(毫克): 602.2087114317042 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 6.2801723282568895 within (5.0, 11.666666666666666),铁(毫克): 12.877337413847533 within (4.0, 14.0),维生素C(毫克): 126.29621797464041 within (33.333333333333336, 666.6666666666666),锌(毫克): 4.40986469467997 within (4.0, 13.333333333333334),维生素A(微克): 260.46121544308926 within (256.6666666666667, 1000.0),铜(毫克): 2.5851645959842204 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 746.3915930937499 within (240.0, 1166.6666666666667),硒(微克): 79.85796679829807 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.11446645276745342不合适,蛋白质(克): 48.56315525813616 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.1939359922054093不合适,镁(毫克): 273.8955451925272不合适,脂肪(克): 4.590020845363478 not (15.933333333333332, 23.900000000000002),锰(毫克): 1.0947108479547685 not (1.5, 3.6666666666666665),膳食纤维(克): 2.0778899373474564 not (8.333333333333334, 10.0),维生素E(毫克): 3.0044841196626173 not (4.666666666666667, 233.33333333333334),钾(毫克): 915.1986886633928不合适,钠(毫克): 6653.103775270163不合适"
496,"[('番茄', 177.70009409423344), ('鸡蛋', 100.0), ('木耳(黑木耳)', 1.5798947621238315), ('虾米[海米，虾仁]', 17.618922500930932), ('番茄酱', 36.30190787107501), ('生抽', 9.107839606002512), ('面包(白色)', 3.2991361327232727), ('酸奶', 226.20551094512368), ('石榴', 12.046077229391974), ('红薯(熟)', 148.57255986451867), ('蜜桃', 85.10177819062392), ('精盐', 1.5258115379208521), ('花生油', 0.031377571684382086)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4624188037508975符合,钙(毫克): 525.2642189767281 within (266.6666666666667, 666.6666666666666),蛋白质(克): 34.87087228202124 within (21.666666666666668, 35.833333333333336),脂肪(克): 16.501659972605317 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 8.012950043952587 within (5.0, 11.666666666666666),铁(毫克): 9.128808592245672 within (4.0, 14.0),维生素C(毫克): 60.35996073882982 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.560085845091454 within (1.5, 3.6666666666666665),膳食纤维(克): 9.521758194111715 within (8.333333333333334, 10.0),维生素E(毫克): 7.121473282507395 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.216242190465942 within (4.0, 13.333333333333334),铜(毫克): 1.1971952099304508 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 640.3998846195457 within (240.0, 1166.6666666666667),硒(微克): 33.109341094669645 within (20.0, 133.33333333333334), NO: 核黄素(毫克): 0.8894934928256494不合适,镁(毫克): 166.75597376326593不合适,维生素A(微克): 9308.100241113587 not (256.6666666666667, 1000.0),钾(毫克): 2295.8372925011167不合适,钠(毫克): 2360.378777880026不合适"
497,"[('虾米[海米，虾仁]', 30.08168583695922), ('慈菇[乌芋，白地果]', 268.0929144429236), ('花椒', 50.274268827720306), ('生抽', 0.0), ('姜', 20.0), ('精盐', 0.0), ('胡椒粉', 0.3359892667613644), ('绵白糖', 0.0), ('鱼奇油[鱼露，虾油]', 0.25305241822430613), ('花生油', 0.03218377369348168)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44296976173713853符合,钙(毫克): 531.2102566448181 within (266.6666666666667, 666.6666666666666),蛋白质(克): 29.166943627033138 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4464729807773433符合,烟酸(毫克): 6.768561974508006 within (5.0, 11.666666666666666),铁(毫克): 13.749168066597464 within (4.0, 14.0),锰(毫克): 3.5943127680720797 within (1.5, 3.6666666666666665),维生素E(毫克): 7.485310500446925 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.831497667033037 within (4.0, 13.333333333333334),铜(毫克): 1.8328311170670848 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 661.5370610906426 within (240.0, 1166.6666666666667),硒(微克): 26.301583999342068 within (20.0, 133.33333333333334), NO: 镁(毫克): 200.522057828158不合适,脂肪(克): 5.952769044938881 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 11.523716577716945 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 18.72974370889217 not (8.333333333333334, 10.0),维生素A(微克): 17.913834782813243 not (256.6666666666667, 1000.0),钾(毫克): 2223.4470052441106不合适,钠(毫克): 1626.8783134398536不合适"
498,"[('甘蓝(卷心菜、圆白菜)', 600.0), ('虾米[海米，虾仁]', 52.55652414815802), ('生抽', 15.31202410346914), ('蚝油', 30.0), ('精盐', 0.5615299869980759), ('花生油', 0.9783447870569147)]"," (18, 30)_男_低,YES: 钙(毫克): 595.8795708504184 within (266.6666666666667, 666.6666666666666),蛋白质(克): 35.01217820971158 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 5.433196067725369 within (5.0, 11.666666666666666),铁(毫克): 10.18862960578568 within (4.0, 14.0),维生素C(毫克): 240.0 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6539470806004597 within (1.5, 3.6666666666666665),锌(毫克): 4.062607057871915 within (4.0, 13.333333333333334),铜(毫克): 1.53007029109724 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 551.2072967658378 within (240.0, 1166.6666666666667),硒(微克): 45.59229082092623 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.19131805723550963不合适,核黄素(毫克): 0.28091105549160567不合适,镁(毫克): 219.4046814751401不合适,脂肪(克): 3.6491480942254357 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 6.06 not (8.333333333333334, 10.0),维生素E(毫克): 4.208817069999245 not (4.666666666666667, 233.33333333333334),维生素A(微克): 187.43687007111316 not (256.6666666666667, 1000.0),钾(毫克): 1163.516402894784不合适,钠(毫克): 5282.662639066608不合适"
499,"[('虾米[海米，虾仁]', 88.42694018948859), ('鸡蛋黄', 100.0), ('芥末', 9.40228182652), ('沙拉', 4.908098230093746), ('精盐', 4.0), ('玉米淀粉', 9.498537965773975), ('胡椒粉(黑色)', 4.0), ('香菜', 0.0), ('花生油', 1.3607561390313248)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4251362928732327符合,钙(毫克): 648.6943441214364 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.4360689873879975符合,烟酸(毫克): 5.116560925947135 within (5.0, 11.666666666666666),锰(毫克): 1.504469111929009 within (1.5, 3.6666666666666665),维生素E(毫克): 11.257709421345561 within (4.666666666666667, 233.33333333333334),锌(毫克): 7.8349162256088665 within (4.0, 13.333333333333334),维生素A(微克): 468.27811510984054 within (256.6666666666667, 1000.0),铜(毫克): 2.4694641546267455 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 713.083458688707符合,磷(毫克): 919.1578128412444 within (240.0, 1166.6666666666667),硒(微克): 113.76359937351698 within (20.0, 133.33333333333334), NO: 蛋白质(克): 56.96169716919484 not (21.666666666666668, 35.833333333333336),镁(毫克): 292.1894729352478不合适,脂肪(克): 39.27336270502949 not (15.933333333333332, 23.900000000000002),铁(毫克): 17.970165613109664 not (4.0, 14.0),维生素C(毫克): 0.6675620096829199 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.168576920801214 not (8.333333333333334, 10.0),钠(毫克): 5991.791259132637不合适"
500,"[('虾米[海米，虾仁]', 113.07201498463692), ('姜', 8.436756163935577), ('小葱', 14.45397910728268), ('料酒', 13.815309513775983), ('精盐', 0.5067627004487731), ('花生油', 0.8289242146862419)]"," (18, 30)_男_低,YES: 钙(毫克): 642.3795743180308 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 5.7789107149724614 within (5.0, 11.666666666666666),铁(毫克): 12.786859701744 within (4.0, 14.0),锌(毫克): 4.403819936957572 within (4.0, 13.333333333333334),铜(毫克): 2.6570146493385773 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 667.5329392427369符合,磷(毫克): 759.0511820387621 within (240.0, 1166.6666666666667),硒(微克): 85.46182493847598 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.02022154228489215不合适,蛋白质(克): 49.79485797267536 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.14688983229511457不合适,镁(毫克): 273.19055805348836不合适,脂肪(克): 3.8764041334848596 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 3.3728058590867858 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.1679621409390613 not (1.5, 3.6666666666666665),膳食纤维(克): 0.4301481239282181 not (8.333333333333334, 10.0),维生素E(毫克): 2.0703214410984176 not (4.666666666666667, 233.33333333333334),维生素A(微克): 43.980693896969505 not (256.6666666666667, 1000.0),钠(毫克): 5770.674024737164不合适"
501,"[('虾米[海米，虾仁]', 109.96729341363806), ('料酒', 16.018699411681176), ('姜', 17.1216116635383), ('蒜', 3.2325645915020687), ('精盐', 8.463526620995657), ('玉米淀粉', 10.364838112981303), ('精盐', 2.589204714729463), ('豆油', 17.575587734136498), ('花生油', 0.40221421068756347)]"," (18, 30)_男_低,YES: 钙(毫克): 629.6652372880172 within (266.6666666666667, 666.6666666666666),脂肪(克): 20.94823110268555 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.771978735373519 within (5.0, 11.666666666666666),铁(毫克): 13.295373940926112 within (4.0, 14.0),锰(毫克): 1.5628258865703026 within (1.5, 3.6666666666666665),维生素E(毫克): 18.13663689546176 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.5258212813392396 within (4.0, 13.333333333333334),铜(毫克): 2.6473270332350634 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 671.1993114045417符合,磷(毫克): 745.4902336769502 within (240.0, 1166.6666666666667),硒(微克): 83.65332561134034 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.023995632290969997不合适,蛋白质(克): 48.65631343699619 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.14479899189127196不合适,镁(毫克): 269.2427195657494不合适,维生素C(毫克): 1.6934246190901774 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 0.5405322094500589 not (8.333333333333334, 10.0),维生素A(微克): 23.18041086083455 not (256.6666666666667, 1000.0),钠(毫克): 9772.308652516087不合适"
