index,nutrient_sums,suitable_combinations
198,"[('鸡胸脯肉', 300.0), ('酱油', 0.0), ('豆瓣酱', 6.3975526818658555), ('料酒', 10.888476132153253), ('五香粉', 1.8217825951572617), ('蒜', 19.83143049407709), ('玉米淀粉', 8.636274192809076), ('白砂糖', 7.3326228662855755), ('精盐', 0.0), ('花生油', 1.581989144853273)]"," (18, 30)_男_低,YES: 核黄素(毫克): 0.44524436033573855符合,镁(毫克): 99.32776208004415符合,脂肪(克): 17.268976772351074 within (15.933333333333332, 23.900000000000002),铁(毫克): 4.2592390372023825 within (4.0, 14.0),铜(毫克): 0.31308451104308505 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 686.3796730480482 within (240.0, 1166.6666666666667),钠(毫克): 521.7154062261467符合,硒(微克): 35.13345556576144 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.25929105119604934不合适,钙(毫克): 56.318297896749684 not (266.6666666666667, 666.6666666666666),蛋白质(克): 60.4858646888188 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 32.81468703287159 not (5.0, 11.666666666666666),维生素C(毫克): 6.187406314152052 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.4653660514566086 not (1.5, 3.6666666666666665),膳食纤维(克): 0.6176140823397507 not (8.333333333333334, 10.0),维生素E(毫克): 1.5524247798827653 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.924682120948205 not (4.0, 13.333333333333334),维生素A(微克): 48.53544862334008 not (256.6666666666667, 1000.0),钾(毫克): 1164.7183818883307不合适"
199,"[('基围虾', 294.5900904539879), ('菠萝', 145.34310565820144), ('辣椒(黄色、甜)', 40.82054824734007), ('玉米淀粉', 20.0), ('鸡蛋白', 54.982213786416466), ('番茄酱', 28.03926109694864), ('生抽', 1.193064167524526), ('白砂糖', 4.613332698889221), ('料酒', 27.968862468713013), ('精盐', 2.6087442634161873), ('鸡精', 0.25585391577208283), ('胡椒粉', 1.0487135658582227), ('豆油', 15.565240617897643), ('花生油', 0.0)]"," (18, 30)_男_低,YES: 钙(毫克): 292.4200551317975 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.45282640581883854符合,脂肪(克): 20.12490954385072 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.571350023382646 within (5.0, 11.666666666666666),铁(毫克): 9.012540706078282 within (4.0, 14.0),维生素C(毫克): 144.3825249315628 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.732668446536275 within (1.5, 3.6666666666666665),维生素E(毫克): 20.75018938514857 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.142429339328028 within (4.0, 13.333333333333334),铜(毫克): 1.845238818413494 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 482.998385879507 within (240.0, 1166.6666666666667),硒(微克): 121.49784609559418 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.22301179787223252不合适,蛋白质(克): 63.08479074076561 not (21.666666666666668, 35.833333333333336),镁(毫克): 177.21619009727792不合适,膳食纤维(克): 3.035133308491541 not (8.333333333333334, 10.0),维生素A(微克): 49.88843581301155 not (256.6666666666667, 1000.0),钾(毫克): 1340.472323028113不合适,钠(毫克): 1803.4174338456583不合适"
200,"[('韭菜', 237.62436825841849), ('扇贝(干)[干贝]', 0.0), ('猪肉', 145.62640938612034), ('小麦粉(标准粉)', 45.08584352976432), ('五香粉', 1.0774648614924716), ('精盐', 0.0), ('酱油', 0.0), ('黄酱(大酱)', 10.727757985553442), ('鸡精', 0.0), ('料酒', 11.858868475701577), ('花生油', 0.3856009204711256)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4995072151772653符合,蛋白质(克): 31.31969532279753 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.5132938230921781符合,镁(毫克): 111.35444426085449符合,烟酸(毫克): 8.173264309752517 within (5.0, 11.666666666666666),铁(毫克): 8.854649232365889 within (4.0, 14.0),维生素C(毫克): 57.02984838202043 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.889162462068557 within (1.5, 3.6666666666666665),维生素E(毫克): 5.382703606595426 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.927105779626732 within (4.0, 13.333333333333334),维生素A(微克): 586.0246276349071 within (256.6666666666667, 1000.0),铜(毫克): 0.5323758335434362 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 428.9068087032121 within (240.0, 1166.6666666666667),钠(毫克): 526.3265142296895符合,硒(微克): 24.50426056427252 within (20.0, 133.33333333333334), NO: 钙(毫克): 133.68258641217346 not (266.6666666666667, 666.6666666666666),脂肪(克): 56.108702203141355 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 4.695393278910827 not (8.333333333333334, 10.0),钾(毫克): 1036.435584152132不合适"
201,"[('番茄酱', 0.0), ('白砂糖', 14.656998782959146), ('白醋', 26.10980295688406), ('鸡蛋', 82.80663847180728), ('玉米淀粉', 73.62405681069045), ('猪肉(里脊)', 163.8298871642276), ('姜', 6.643296573279569), ('胡椒粉', 6.0), ('料酒', 8.791877539201499), ('蒜', 5.006204876616996), ('精盐', 0.6514245061298389), ('花生油', 0.023837140628165887)]"," (18, 30)_男_低,YES: 核黄素(毫克): 0.46072322553149153符合,脂肪(克): 20.68053225335532 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 9.690821841123604 within (5.0, 11.666666666666666),铁(毫克): 8.4610100416835 within (4.0, 14.0),锌(毫克): 4.910153300374148 within (4.0, 13.333333333333334),铜(毫克): 0.516875117506915 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 705.6229606446873符合,磷(毫克): 448.3180896764757 within (240.0, 1166.6666666666667),钠(毫克): 525.2995265780899符合,硒(微克): 22.29529153935432 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.8999160581019547不合适,钙(毫克): 91.52574713054611 not (266.6666666666667, 666.6666666666666),蛋白质(克): 46.0236517268326 not (21.666666666666668, 35.833333333333336),镁(毫克): 72.18378271747129不合适,维生素C(毫克): 1.8276677844356857 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.47793197836183154 not (1.5, 3.6666666666666665),膳食纤维(克): 0.4961233666981958 not (8.333333333333334, 10.0),维生素E(毫克): 2.504269347399697 not (4.666666666666667, 233.33333333333334),维生素A(微克): 202.69419591390903 not (256.6666666666667, 1000.0)"
202,"[('猪小排', 135.22098252724683), ('苦瓜', 75.6941595864387), ('姜', 15.152945712357443), ('蒜', 20.0), ('豆豉', 21.147216241718077), ('油茶', 29.113371097243892), ('料酒', 14.478706441206032), ('生抽', 40.0), ('蚝油', 30.0), ('精盐', 6.0), ('白砂糖', 10.0), ('蚝油', 10.80822976308999), ('江米酒', 9.081093426902886), ('胡椒粉', 1.7889022919409296), ('玉米淀粉', 0.0), ('花生油', 0.8996363354297716)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.5044987854174638符合,蛋白质(克): 35.220026979892026 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4324218626462585符合,镁(毫克): 105.75640562432872符合,烟酸(毫克): 8.114350490300712 within (5.0, 11.666666666666666),铁(毫克): 5.759373058947974 within (4.0, 14.0),维生素C(毫克): 49.23484719689998 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6407917376999703 within (1.5, 3.6666666666666665),锌(毫克): 6.342451855423075 within (4.0, 13.333333333333334),维生素A(微克): 401.24095752421067 within (256.6666666666667, 1000.0),铜(毫克): 0.610135318982335 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 384.99685833543026 within (240.0, 1166.6666666666667),硒(微克): 20.049594389852444 within (20.0, 133.33333333333334), NO: 钙(毫克): 121.79057765658496 not (266.6666666666667, 666.6666666666666),脂肪(克): 35.14909573044167 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 2.273629320559809 not (8.333333333333334, 10.0),维生素E(毫克): 0.6014063758831698 not (4.666666666666667, 233.33333333333334),钾(毫克): 977.2104831029933不合适,钠(毫克): 6888.089938374023不合适"
203,"[('肉鸡(肥)三黄鸡', 393.30110468356963), ('精盐', 16.081224998909192), ('姜(子姜)[嫩姜]', 11.22834294154296), ('蒜', 20.0), ('白砂糖', 0.632211950141614), ('生抽', 40.0), ('老抽', 1.056002796665966), ('蚝油', 35.82501480182243), ('豆瓣酱', 0.10445634634224987), ('江米酒', 90.0), ('大葱', 98.75448602871741), ('姜', 30.0), ('蒜', 29.667047015685746), ('黄酒', 5.64301476144599), ('花生油', 0.8090092207629793)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.422285417418644符合,钙(毫克): 292.62624495977553 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.4598474140960489符合,镁(毫克): 109.7277357647046符合,铁(毫克): 10.511080702731398 within (4.0, 14.0),维生素C(毫克): 33.70894815260677 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.8024182896488394 within (1.5, 3.6666666666666665),锌(毫克): 6.223118899022229 within (4.0, 13.333333333333334),维生素A(微克): 900.0769554571626 within (256.6666666666667, 1000.0),铜(毫克): 0.7092717253359508 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 592.1903448945678 within (240.0, 1166.6666666666667),硒(微克): 29.843394578926734 within (20.0, 133.33333333333334), NO: 蛋白质(克): 77.29397799539538 not (21.666666666666668, 35.833333333333336),脂肪(克): 140.98650610468644 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 53.37641941933642 not (5.0, 11.666666666666666),膳食纤维(克): 3.3110882669753927 not (8.333333333333334, 10.0),维生素E(毫克): 0.7126867899275833 not (4.666666666666667, 233.33333333333334),钾(毫克): 1168.3777894497723不合适,钠(毫克): 10772.961458242124不合适"
204,"[('辣椒(甜、绿色、熟)', 255.27918400223297), ('蒜', 20.0), ('生抽', 0.0), ('老抽', 4.055236650706567), ('醋', 30.0), ('白砂糖', 5.776036148851853), ('玉米淀粉', 16.914967572431273), ('精盐', 0.2912668552425788), ('花生油', 0.4445301905994872)]"," (18, 30)_男_低,YES: 铁(毫克): 4.288712645973545 within (4.0, 14.0),维生素C(毫克): 196.16771289766135 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.5580534503409595 within (1.5, 3.6666666666666665),维生素A(微克): 358.9519743391351 within (256.6666666666667, 1000.0),铜(毫克): 0.2691778768477591 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 625.3062050620849符合,钠(毫克): 482.9566553666081符合, NO: 硫胺素(毫克): 0.2059057798282588不合适,钙(毫克): 69.68736417972504 not (266.6666666666667, 666.6666666666666),蛋白质(克): 4.773911799095538 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.12359393155020765不合适,镁(毫克): 37.41511760626246不合适,脂肪(克): 1.1737247059379046 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.031874326719265 not (5.0, 11.666666666666666),膳食纤维(克): 3.5002651755992265 not (8.333333333333334, 10.0),维生素E(毫克): 1.479365318177309 not (4.666666666666667, 233.33333333333334),锌(毫克): 0.9616214605693019 not (4.0, 13.333333333333334),磷(毫克): 117.20442157274432 not (240.0, 1166.6666666666667),硒(微克): 4.5332044899295685 not (20.0, 133.33333333333334)"
205,"[('鸡爪', 273.98510226746265), ('姜', 43.18194461865303), ('大葱', 0.0), ('料酒', 0.329674825476252), ('辣椒(红，小)', 8.724627647516936), ('香菜', 2.1897810896908427), ('蒜', 30.0), ('柠檬', 155.04541035102), ('生抽', 0.0), ('陈醋', 2.0103583235037816), ('白砂糖', 50.0), ('芝麻油', 11.048036630325), ('精盐', 0.0)]"," (18, 30)_男_低,YES: 钙(毫克): 340.18284312469774 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.44466134183518474符合,镁(毫克): 109.64949688994254符合,烟酸(毫克): 8.32810919456706 within (5.0, 11.666666666666666),铁(毫克): 7.199176665539703 within (4.0, 14.0),维生素C(毫克): 58.811826797446514 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.354166817243032 within (1.5, 3.6666666666666665),维生素E(毫克): 10.310674841644461 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.141342954079392 within (4.0, 13.333333333333334),铜(毫克): 0.5604154353597864 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 315.33030894060647 within (240.0, 1166.6666666666667),钠(毫克): 495.581562257599符合,硒(微克): 32.736040965545314 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.17926229921197248不合适,蛋白质(克): 70.00814459503924 not (21.666666666666668, 35.833333333333336),脂肪(克): 58.26777459414139 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 4.116968297063725 not (8.333333333333334, 10.0),维生素A(微克): 122.42562398120046 not (256.6666666666667, 1000.0),钾(毫克): 909.8344946620166不合适"
206,"[('辣椒粉', 6.603453816566784), ('蒜', 30.0), ('辣椒(红，小)', 20.823758739690398), ('芝麻籽(白)', 30.0), ('生抽', 4.061306571208817), ('蚝油', 2.058536351747282), ('醋', 6.1477043131318645), ('精盐', 0.0), ('芝麻油', 2.824085697679343), ('玉米', 169.18989043615073), ('基围虾', 72.96001124705488), ('香菜', 0.8468250418677066)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4634044562109191符合,钙(毫克): 321.52165651856865 within (266.6666666666667, 666.6666666666666),蛋白质(克): 29.246546163976095 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.42499128378209966符合,脂肪(克): 18.640022759544813 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.344739327079872 within (5.0, 11.666666666666666),铁(毫克): 10.30864436611837 within (4.0, 14.0),维生素C(毫克): 66.8230710750348 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6216238700194807 within (1.5, 3.6666666666666665),维生素E(毫克): 16.56741075992219 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.294151344358495 within (4.0, 13.333333333333334),维生素A(微克): 363.96689262747117 within (256.6666666666667, 1000.0),铜(毫克): 1.1278079177158058 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 554.9421938585072 within (240.0, 1166.6666666666667),钠(毫克): 517.7606481765404符合,硒(微克): 38.33152177352622 within (20.0, 133.33333333333334), NO: 镁(毫克): 176.76830661274255不合适,膳食纤维(克): 12.029648485730922 not (8.333333333333334, 10.0),钾(毫克): 964.1992838278156不合适"
207,"[('猪肉', 209.2251782554796), ('生抽', 63.43683118820407), ('老抽', 23.639569985007974), ('绵白糖', 10.0), ('精盐', 1.5156956729484525), ('花生油', 0.0032977780661545553)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4800746293951983符合,蛋白质(克): 32.54021745557273 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4234524555037982符合,烟酸(毫克): 8.425143791522522 within (5.0, 11.666666666666666),铁(毫克): 6.537663655548072 within (4.0, 14.0),锌(毫克): 4.762179073260644 within (4.0, 13.333333333333334),铜(毫克): 0.27496977245310994 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 727.8696344237579符合,磷(毫克): 418.04226131539116 within (240.0, 1166.6666666666667),硒(微克): 26.371241429072196 within (20.0, 133.33333333333334), NO: 钙(毫克): 30.019936362810178 not (266.6666666666667, 666.6666666666666),镁(毫克): 62.50450022787971不合适,脂肪(克): 77.55096597595876 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.3938863129561499 not (1.5, 3.6666666666666665),膳食纤维(克): 0.0 not (8.333333333333334, 10.0),维生素E(毫克): 0.7336751693488031 not (4.666666666666667, 233.33333333333334),维生素A(微克): 37.660532085986326 not (256.6666666666667, 1000.0),钠(毫克): 6404.250954629633不合适"
208,"[('猪大排', 416.46398030547437), ('料酒', 22.863500837757513), ('精盐', 0.0), ('姜', 27.638874422403884), ('大葱', 97.50133656913057), ('蒜', 30.0), ('鸡精', 0.8977015192394955), ('小麦粉(标准粉)', 1.5468262287126315), ('花生油', 0.0)]"," (18, 30)_男_低,YES: 镁(毫克): 110.26136131105359符合,铁(毫克): 4.99741418483223 within (4.0, 14.0),锰(毫克): 1.8927567555100033 within (1.5, 3.6666666666666665),锌(毫克): 8.021333862085058 within (4.0, 13.333333333333334),铜(毫克): 0.7126489399738323 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 614.8384197156307 within (240.0, 1166.6666666666667),钠(毫克): 475.3303692736575符合,硒(微克): 48.29809293448855 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 3.4317188332586497不合适,钙(毫克): 128.7141102126997 not (266.6666666666667, 666.6666666666666),蛋白质(克): 80.52912859830268 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.719835878585198不合适,脂肪(克): 85.71479260285972 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 23.044228616362567 not (5.0, 11.666666666666666),维生素C(毫克): 27.050656910359987 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.676250335606568 not (8.333333333333334, 10.0),维生素E(毫克): 0.8065866871487426 not (4.666666666666667, 233.33333333333334),维生素A(微克): 60.54119750268542 not (256.6666666666667, 1000.0),钾(毫克): 1489.0607777716432不合适"
209,"[('蒜苗', 140.64139236066507), ('姜', 60.0), ('鸭子', 49.24686365987039), ('生抽', 2.6795931122293783), ('老抽', 9.421338568646648), ('松蘑(松茸)', 0.0), ('苹果', 268.69604902373817), ('腐乳', 32.70288712771006), ('冰糖', 0.0), ('陈皮', 2.882631426720746), ('腊羊肉', 6.692798150684974), ('蒜', 24.41620787843899), ('甜面酱', 13.013711697293772), ('黄酱[大酱]', 13.094795709978436), ('江米酒', 20.0), ('花生油', 3.907865377742894), ('大葱', 30.97521508691815), ('精盐', 0.31691855838985505)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4926108360147517符合,蛋白质(克): 22.3712336862745 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.47948759262724044符合,镁(毫克): 118.22701625023734符合,脂肪(克): 18.91274184718788 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.2885586279981665 within (5.0, 11.666666666666666),铁(毫克): 9.642492662066822 within (4.0, 14.0),维生素C(毫克): 75.52316268415723 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.492482140493486 within (1.5, 3.6666666666666665),膳食纤维(克): 9.515435535586558 within (8.333333333333334, 10.0),维生素E(毫克): 11.53460440641699 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.065541355579429 within (4.0, 13.333333333333334),铜(毫克): 0.7970294467313365 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 308.2090886699202 within (240.0, 1166.6666666666667),硒(微克): 23.459054505464024 within (20.0, 133.33333333333334), NO: 钙(毫克): 158.66037941893532 not (266.6666666666667, 666.6666666666666),维生素A(微克): 107.84066250209901 not (256.6666666666667, 1000.0),钾(毫克): 1235.5258635913744不合适,钠(毫克): 3293.940822578666不合适"
210,"[('鸡腿', 172.8286763595571), ('生抽', 30.0), ('大蒜头', 9.451691040110584), ('五香粉', 2.4035094673333672), ('蚝油', 19.968888490894965), ('海鲜酱汁', 60.0), ('绵白糖', 0.0), ('胡椒粉', 1.0), ('豆油', 10.145729107672663), ('精盐', 0.0), ('花生油', 0.0)]"," (18, 30)_男_低,YES: 蛋白质(克): 33.161553822806354 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4261304363112728符合,镁(毫克): 100.12646503442001符合,烟酸(毫克): 11.66623447775125 within (5.0, 11.666666666666666),铁(毫克): 5.482198938681555 within (4.0, 14.0),维生素E(毫克): 10.01509179686693 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.3605636743603094 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 701.9049234190727符合,磷(毫克): 376.8029853304187 within (240.0, 1166.6666666666667),硒(微克): 23.4069342142027 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.04964330053704514不合适,钙(毫克): 48.73739912981114 not (266.6666666666667, 666.6666666666666),脂肪(克): 34.96040211024699 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.9016183728077408 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.45006069605076016 not (1.5, 3.6666666666666665),膳食纤维(克): 1.9742923801916745 not (8.333333333333334, 10.0),锌(毫克): 2.8553046336465657 not (4.0, 13.333333333333334),维生素A(微克): 77.69720215021064 not (256.6666666666667, 1000.0),钠(毫克): 3897.45407641108不合适"
211,"[('鸡胸脯肉', 62.057485276196445), ('玉米粒', 100.0), ('花生油', 15.133394402286633), ('玉米淀粉', 33.650765954174794), ('酱油', 30.0), ('精盐', 3.482331177870307), ('蚝油', 10.179271492992388), ('白砂糖', 5.266173674663035)]"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4521533966288892符合,蛋白质(克): 24.746765239992623 within (21.666666666666668, 35.833333333333336),脂肪(克): 23.17832385212732 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.62920100726908 within (5.0, 11.666666666666666),铁(毫克): 5.154815599233072 within (4.0, 14.0),维生素E(毫克): 7.0018114247023835 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.43407661359404087 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 660.914636384316符合,磷(毫克): 394.322138825511 within (240.0, 1166.6666666666667),硒(微克): 22.526414627458553 within (20.0, 133.33333333333334), NO: 钙(毫克): 26.199035225623923 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.33496052728581993不合适,镁(毫克): 162.0383825970137不合适,维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.6435267357272431 not (1.5, 3.6666666666666665),膳食纤维(克): 7.50400930894016 not (8.333333333333334, 10.0),锌(毫克): 2.8728048003178994 not (4.0, 13.333333333333334),维生素A(微克): 74.12919764419144 not (256.6666666666667, 1000.0),钠(毫克): 3932.024933206157不合适"
212,"[('猪大排', 97.68561141560328), ('蒜', 85.98996944990252), ('生抽', 0.0), ('料酒', 9.984998714621613), ('蚝油', 7.158015818634063), ('辣椒粉', 1.386516399411975), ('茴香(小茴香)', 0.7844129024427957), ('花椒', 1.0612519579019004), ('五香粉', 3.738874205326996), ('孜然', 2.0), ('精盐', 0.31585399995472074), ('花生油', 1.2664237662478472)]"," (18, 30)_男_低,YES: 蛋白质(克): 24.28540459875228 within (21.666666666666668, 35.833333333333336),脂肪(克): 22.25207962330098 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.021245011706551 within (5.0, 11.666666666666666),铁(毫克): 4.050820130335972 within (4.0, 14.0),锰(毫克): 1.5783368428403155 within (1.5, 3.6666666666666665),铜(毫克): 0.4598895689874965 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 695.8570880783622符合,磷(毫克): 271.01715720298375 within (240.0, 1166.6666666666667),钠(毫克): 535.7361758570144符合,硒(微克): 22.627351499334722 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.9560634335373838不合适,钙(毫克): 183.64662825975557 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.26388844635929454不合适,镁(毫克): 50.56620230396295不合适,维生素C(毫克): 27.03281782300471 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.938530275068691 not (8.333333333333334, 10.0),维生素E(毫克): 1.3207594049834182 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.9503209397309256 not (4.0, 13.333333333333334),维生素A(微克): 59.85516652413041 not (256.6666666666667, 1000.0)"
213,"[('羊排', 79.51890389220397), ('大葱', 100.0), ('姜', 0.0), ('香菜', 40.0), ('辣椒(红，尖，干)', 0.0), ('花椒', 2.222441402563836), ('花椒', 20.0), ('蚕豆2', 7.259232741103767), ('茴香(小茴香)', 4.0), ('胡椒粉', 2.1376396158128865), ('郫县辣酱', 0.0), ('蒜蓉辣酱', 30.0), ('甜面酱', 0.4655586806215717), ('腐乳', 21.222047364606027), ('崇明老白酒', 11.523863138476809), ('生抽', 2.60942826408432), ('蚝油', 0.0), ('老抽', 1.0599005897725475), ('精盐', 0.0), ('白砂糖', 30.0), ('花生油', 2.0)]"," (18, 30)_男_低,YES: 钙(毫克): 269.9231865748631 within (266.6666666666667, 666.6666666666666),蛋白质(克): 23.901667717066676 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.510237137593992符合,镁(毫克): 100.2186653318313符合,脂肪(克): 16.075551326029398 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.769005753255975 within (5.0, 11.666666666666666),铁(毫克): 9.946834979328084 within (4.0, 14.0),维生素C(毫克): 37.42762874955129 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.849174478304889 within (1.5, 3.6666666666666665),膳食纤维(克): 9.510931171826982 within (8.333333333333334, 10.0),维生素E(毫克): 7.614530421247841 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.855454265765205 within (4.0, 13.333333333333334),铜(毫克): 0.6596564666917017 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 686.8056979313524符合,磷(毫克): 289.1481524520946 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.26995627960663526不合适,维生素A(微克): 118.4444115199922 not (256.6666666666667, 1000.0),钠(毫克): 1931.4198411423874不合适,硒(微克): 8.436834030323292 not (20.0, 133.33333333333334)"
214,"[('海带(浸)[江白菜，昆布]', 19.642274354161497), ('鲣鱼', 31.969863883930763), ('豆腐(油炸)', 69.37303028913715), ('乌冬面', 256.2687418561692), ('精盐', 0.8945456105967775), ('味精', 23.45593517775142), ('酱油', 9.108044556549501), ('白砂糖', 3.9013610354210893), ('大葱', 16.57226845818222), ('花生油', 0.0)]"," (18, 30)_男_低,YES: 钙(毫克): 389.0298333576613 within (266.6666666666667, 666.6666666666666),镁(毫克): 120.73333133690056符合,脂肪(克): 17.300854288927656 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.886735862190837 within (5.0, 11.666666666666666),铁(毫克): 6.407799717207893 within (4.0, 14.0),锰(毫克): 2.8259825142426243 within (1.5, 3.6666666666666665),膳食纤维(克): 9.293758167750978 within (8.333333333333334, 10.0),铜(毫克): 0.6118451024158371 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 673.9927513009201符合,磷(毫克): 471.2674438013846 within (240.0, 1166.6666666666667),硒(微克): 21.156497251728148 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.36403036640588665不合适,蛋白质(克): 52.41340411957642 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.15576630454962476不合适,维生素C(毫克): 3.1369842767302845 not (33.333333333333336, 666.6666666666666),维生素E(毫克): 1.3745235462543768 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.961828866214711 not (4.0, 13.333333333333334),维生素A(微克): 22.60560318483123 not (256.6666666666667, 1000.0),钠(毫克): 7288.271081816295不合适"
